event_num,event,date,venue,city,state,country,attendance,weight_class,winner,loser,method,round,time,fight_card
224,UFC 155: dos Santos vs. Velasquez 2,2012-12-29,MGM Grand Garden Arena,Las Vegas, Nevada, US,13561.0,Middleweight,Yushin Okami,Alan Belcher,"Decision (unanimous) (30–27, 29–28, 30–27)",3.0,300.0,Main card
224,UFC 155: dos Santos vs. Velasquez 2,2012-12-29,MGM Grand Garden Arena,Las Vegas, Nevada, US,13561.0,Lightweight,Jamie Varner,Melvin Guillard,"Decision (split) (30–27, 27–30, 30–27)",3.0,300.0,Preliminary Card (FX)
224,UFC 155: dos Santos vs. Velasquez 2,2012-12-29,MGM Grand Garden Arena,Las Vegas, Nevada, US,13561.0,Bantamweight,Eddie Wineland,Brad Pickett,"Decision (split) (30–27, 28–29, 30–27)",3.0,300.0,Preliminary Card (FX)
224,UFC 155: dos Santos vs. Velasquez 2,2012-12-29,MGM Grand Garden Arena,Las Vegas, Nevada, US,13561.0,Bantamweight,Érik Pérez,Byron Bloodworth,TKO (punches),1.0,230.0,Preliminary Card (FX)
224,UFC 155: dos Santos vs. Velasquez 2,2012-12-29,MGM Grand Garden Arena,Las Vegas, Nevada, US,13561.0,Heavyweight,Todd Duffee,Phil De Fries,TKO (punches),1.0,124.0,Preliminary Card (Facebook and YouTube)
224,UFC 155: dos Santos vs. Velasquez 2,2012-12-29,MGM Grand Garden Arena,Las Vegas, Nevada, US,13561.0,Heavyweight,Cain Velasquez,Junior dos Santos (c),"Decision (unanimous) (50–45, 50–43, 50–44)",5.0,300.0,Main card
224,UFC 155: dos Santos vs. Velasquez 2,2012-12-29,MGM Grand Garden Arena,Las Vegas, Nevada, US,13561.0,Middleweight,Derek Brunson,Chris Leben,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Main card
224,UFC 155: dos Santos vs. Velasquez 2,2012-12-29,MGM Grand Garden Arena,Las Vegas, Nevada, US,13561.0,Featherweight,Max Holloway,Leonard Garcia,"Decision (split) (29–28, 28–29, 29–28)",3.0,300.0,Preliminary Card (Facebook and YouTube)
224,UFC 155: dos Santos vs. Velasquez 2,2012-12-29,MGM Grand Garden Arena,Las Vegas, Nevada, US,13561.0,Lightweight,Myles Jury,Michael Johnson,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Preliminary Card (FX)
224,UFC 155: dos Santos vs. Velasquez 2,2012-12-29,MGM Grand Garden Arena,Las Vegas, Nevada, US,13561.0,Flyweight,John Moraga,Chris Cariaso,Submission (guillotine choke),3.0,71.0,Preliminary Card (Facebook and YouTube)
222,UFC on FX: Sotiropoulos vs. Pearson,2012-12-15,Gold Coast Convention and Exhibition Centre,,Gold Coast, Australia,5133.0,Featherweight,Chad Mendes,Yaotzin Meza,KO (punches),1.0,115.0,Preliminary Card (Fuel TV)
222,UFC on FX: Sotiropoulos vs. Pearson,2012-12-15,Gold Coast Convention and Exhibition Centre,,Gold Coast, Australia,5133.0,Lightweight,Mike Wilkinson,Brendan Loughnane,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Preliminary Card (Fuel TV)
222,UFC on FX: Sotiropoulos vs. Pearson,2012-12-15,Gold Coast Convention and Exhibition Centre,,Gold Coast, Australia,5133.0,Middleweight,Héctor Lombard,Rousimar Palhares,KO (punches),1.0,218.0,Main card
222,UFC on FX: Sotiropoulos vs. Pearson,2012-12-15,Gold Coast Convention and Exhibition Centre,,Gold Coast, Australia,5133.0,Lightweight,Ross Pearson,George Sotiropoulos,TKO (punches),3.0,41.0,Main card
222,UFC on FX: Sotiropoulos vs. Pearson,2012-12-15,Gold Coast Convention and Exhibition Centre,,Gold Coast, Australia,5133.0,Light Heavyweight,Joey Beltran,Igor Pokrajac,No Contest,3.0,300.0,Preliminary Card (Fuel TV)
222,UFC on FX: Sotiropoulos vs. Pearson,2012-12-15,Gold Coast Convention and Exhibition Centre,,Gold Coast, Australia,5133.0,Light Heavyweight,Cody Donovan,Nick Penner,TKO (punches),1.0,275.0,Preliminary Card (Fuel TV)
222,UFC on FX: Sotiropoulos vs. Pearson,2012-12-15,Gold Coast Convention and Exhibition Centre,,Gold Coast, Australia,5133.0,Welterweight,Mike Pierce,Seth Baczynski,"Decision (unanimous) (30–27, 29–28, 29–28)",3.0,300.0,Preliminary Card (Fuel TV)
222,UFC on FX: Sotiropoulos vs. Pearson,2012-12-15,Gold Coast Convention and Exhibition Centre,,Gold Coast, Australia,5133.0,Welterweight,Robert Whittaker,Brad Scott,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Main card
222,UFC on FX: Sotiropoulos vs. Pearson,2012-12-15,Gold Coast Convention and Exhibition Centre,,Gold Coast, Australia,5133.0,Welterweight,Ben Alloway,Manuel Rodriguez,KO (front kick and punches),1.0,297.0,Preliminary Card (Fuel TV)
222,UFC on FX: Sotiropoulos vs. Pearson,2012-12-15,Gold Coast Convention and Exhibition Centre,,Gold Coast, Australia,5133.0,Lightweight,Norman Parke,Colin Fletcher,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,300.0,Main card
223,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,2012-12-15,Hard Rock Hotel and Casino,Las Vegas, Nevada, US,2500.0,Heavyweight,Roy Nelson,Matt Mitrione,TKO (punches),1.0,178.0,Main card
223,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,2012-12-15,Hard Rock Hotel and Casino,Las Vegas, Nevada, US,2500.0,Welterweight,TJ Waldburger,Nick Catone,Technical Submission (triangle choke),2.0,64.0,Preliminary card (Fuel TV)
223,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,2012-12-15,Hard Rock Hotel and Casino,Las Vegas, Nevada, US,2500.0,Welterweight,Mike Pyle,James Head,TKO (knee and punches),1.0,115.0,Preliminary card (Fuel TV)
223,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,2012-12-15,Hard Rock Hotel and Casino,Las Vegas, Nevada, US,2500.0,Featherweight,Dustin Poirier,Jonathan Brookins,Submission (D'Arce choke),1.0,255.0,Main card
223,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,2012-12-15,Hard Rock Hotel and Casino,Las Vegas, Nevada, US,2500.0,Welterweight,Colton Smith,Mike Ricci,"Decision (unanimous) (30–27, 30–27, 30–26)",3.0,300.0,Main card
223,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,2012-12-15,Hard Rock Hotel and Casino,Las Vegas, Nevada, US,2500.0,Flyweight,Tim Elliott,Jared Papazian,"Decision (unanimous) (30–25, 30–25, 30–26)",3.0,300.0,Preliminary Card (Facebook)
223,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,2012-12-15,Hard Rock Hotel and Casino,Las Vegas, Nevada, US,2500.0,Lightweight,Mike Rio,John Cofer,Submission (armbar),3.0,251.0,Preliminary Card (Facebook)
223,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,2012-12-15,Hard Rock Hotel and Casino,Las Vegas, Nevada, US,2500.0,Lightweight,Rustam Khabilov,Vinc Pichel,KO (suplex and punches),1.0,135.0,Preliminary card (Fuel TV)
223,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,2012-12-15,Hard Rock Hotel and Casino,Las Vegas, Nevada, US,2500.0,Heavyweight,Pat Barry,Shane del Rosario,KO (punches),2.0,26.0,Main card
223,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,2012-12-15,Hard Rock Hotel and Casino,Las Vegas, Nevada, US,2500.0,Bantamweight,Hugo Viana,Reuben Duran,KO (punch),1.0,245.0,Preliminary Card (Facebook)
223,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,2012-12-15,Hard Rock Hotel and Casino,Las Vegas, Nevada, US,2500.0,Bantamweight,Johnny Bedford,Marcos Vinicius,KO (punches),2.0,60.0,Preliminary card (Fuel TV)
221,UFC on Fox: Henderson vs. Diaz,2012-12-08,KeyArena,Seattle, Washington, US,14387.0,Bantamweight,Raphael Assunção,Mike Easton,"Decision (unanimous) (29–28, 30–27, 30–27)",3.0,300.0,Preliminary Card (FX)
221,UFC on Fox: Henderson vs. Diaz,2012-12-08,KeyArena,Seattle, Washington, US,14387.0,Bantamweight,Scott Jorgensen,John Albert,Submission (rear-naked choke),1.0,299.0,Preliminary Card (Facebook)
221,UFC on Fox: Henderson vs. Diaz,2012-12-08,KeyArena,Seattle, Washington, US,14387.0,Light Heavyweight,Alexander Gustafsson,Maurício Rua,"Decision (unanimous) (30–27, 30–27, 30–26)",3.0,300.0,Main card
221,UFC on Fox: Henderson vs. Diaz,2012-12-08,KeyArena,Seattle, Washington, US,14387.0,Featherweight,Dennis Siver,Nam Phan,"Decision (unanimous) (30–24, 30–25, 30–26)",3.0,300.0,Preliminary Card (FX)
221,UFC on Fox: Henderson vs. Diaz,2012-12-08,KeyArena,Seattle, Washington, US,14387.0,Lightweight,Benson Henderson (c),Nate Diaz,"Decision (unanimous) (50–43, 50–45, 50–45)",5.0,300.0,Main card
221,UFC on Fox: Henderson vs. Diaz,2012-12-08,KeyArena,Seattle, Washington, US,14387.0,Lightweight,Abel Trujillo,Marcus LeVesseur,TKO (knees to the body),2.0,236.0,Preliminary Card (FX)
221,UFC on Fox: Henderson vs. Diaz,2012-12-08,KeyArena,Seattle, Washington, US,14387.0,Welterweight,Matt Brown,Mike Swick,KO (punches),2.0,151.0,Main card
221,UFC on Fox: Henderson vs. Diaz,2012-12-08,KeyArena,Seattle, Washington, US,14387.0,Catchweight (158.8 lb),Daron Cruickshank,Henry Martinez,KO (head kick),2.0,177.0,Preliminary Card (FX)
221,UFC on Fox: Henderson vs. Diaz,2012-12-08,KeyArena,Seattle, Washington, US,14387.0,Lightweight,Yves Edwards,Jeremy Stephens,KO (punches and elbows),1.0,115.0,Preliminary Card (FX)
221,UFC on Fox: Henderson vs. Diaz,2012-12-08,KeyArena,Seattle, Washington, US,14387.0,Lightweight,Ramsey Nijem,Joe Proctor,"Decision (unanimous) (30–27, 29–28, 29–28)",3.0,300.0,Preliminary Card (FX)
221,UFC on Fox: Henderson vs. Diaz,2012-12-08,KeyArena,Seattle, Washington, US,14387.0,Welterweight,Rory MacDonald,B.J. Penn,"Decision (unanimous) (30–26, 30–26, 30–27)",3.0,300.0,Main card
220,UFC 154: St-Pierre vs. Condit,2012-11-17,Bell Centre,Montreal, Quebec, Canada,17249.0,Welterweight,Johny Hendricks,Martin Kampmann,KO (punch),1.0,46.0,Main card
220,UFC 154: St-Pierre vs. Condit,2012-11-17,Bell Centre,Montreal, Quebec, Canada,17249.0,Welterweight,Georges St-Pierre (c),Carlos Condit (ic),"Decision (unanimous) (49–46, 50–45, 50–45)",5.0,300.0,Main card
220,UFC 154: St-Pierre vs. Condit,2012-11-17,Bell Centre,Montreal, Quebec, Canada,17249.0,Lightweight,Rafael dos Anjos,Mark Bocek,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Main card
220,UFC 154: St-Pierre vs. Condit,2012-11-17,Bell Centre,Montreal, Quebec, Canada,17249.0,Middleweight,Francis Carmont,Tom Lawlor,"Decision (split) (28–29, 29–28, 29–28)",3.0,300.0,Main card
220,UFC 154: St-Pierre vs. Condit,2012-11-17,Bell Centre,Montreal, Quebec, Canada,17249.0,Lightweight,John Makdessi,Sam Stout,"Decision (unanimous) (30–27, 29–28, 30–27)",3.0,300.0,Preliminary Card (FX)
220,UFC 154: St-Pierre vs. Condit,2012-11-17,Bell Centre,Montreal, Quebec, Canada,17249.0,Featherweight,Antonio Carvalho,Rodrigo Damm,"Decision (split) (28–29, 29–28, 29–28)",3.0,300.0,Preliminary Card (FX)
220,UFC 154: St-Pierre vs. Condit,2012-11-17,Bell Centre,Montreal, Quebec, Canada,17249.0,Light Heavyweight,Cyrille Diabaté,Chad Griggs,Submission (rear-naked choke),1.0,144.0,Preliminary Card (FX)
220,UFC 154: St-Pierre vs. Condit,2012-11-17,Bell Centre,Montreal, Quebec, Canada,17249.0,Middleweight,Patrick Côté,Alessio Sakara,DQ (punches to the back of the head),1.0,86.0,Preliminary Card (FX)
220,UFC 154: St-Pierre vs. Condit,2012-11-17,Bell Centre,Montreal, Quebec, Canada,17249.0,Welterweight,Matthew Riddle,John Maguire,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,300.0,Preliminary Card (Facebook and YouTube)
220,UFC 154: St-Pierre vs. Condit,2012-11-17,Bell Centre,Montreal, Quebec, Canada,17249.0,Featherweight,Pablo Garza,Mark Hominick,"Decision (unanimous) (29–27, 29–28, 30–26)",3.0,300.0,Main card
220,UFC 154: St-Pierre vs. Condit,2012-11-17,Bell Centre,Montreal, Quebec, Canada,17249.0,Bantamweight,Ivan Menjivar,Azamat Gashimov,Submission (armbar),1.0,164.0,Preliminary Card (Facebook and YouTube)
220,UFC 154: St-Pierre vs. Condit,2012-11-17,Bell Centre,Montreal, Quebec, Canada,17249.0,Featherweight,Darren Elkins,Steven Siler,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Preliminary Card (Facebook and YouTube)
219,UFC on Fuel TV: Franklin vs. Le,2012-11-10,CotaiArena,Macau, SAR, China,8415.0,Flyweight,John Lineker,Yasuhiro Urushitani,"Decision (unanimous) (29–28, 30–27, 29–28)",3.0,300.0,Preliminary Card (Facebook)
219,UFC on Fuel TV: Franklin vs. Le,2012-11-10,CotaiArena,Macau, SAR, China,8415.0,Welterweight,Dong Hyun Kim,Paulo Thiago,"Decision (unanimous) (30–26, 30–27, 30–27)",3.0,300.0,Main card
219,UFC on Fuel TV: Franklin vs. Le,2012-11-10,CotaiArena,Macau, SAR, China,8415.0,Lightweight,Jon Tuck,Zhang Tiequan,"Decision (unanimous) (29–28, 30–27, 29–28)",3.0,300.0,Main card
219,UFC on Fuel TV: Franklin vs. Le,2012-11-10,CotaiArena,Macau, SAR, China,8415.0,Bantamweight,Alex Caceres,Motonobu Tezuka,"Decision (split) (28–29, 30–27, 30–27)",3.0,300.0,Preliminary Card (Facebook)
219,UFC on Fuel TV: Franklin vs. Le,2012-11-10,CotaiArena,Macau, SAR, China,8415.0,Middleweight,Cung Le,Rich Franklin,KO (punch),1.0,137.0,Main card
219,UFC on Fuel TV: Franklin vs. Le,2012-11-10,CotaiArena,Macau, SAR, China,8415.0,Light Heavyweight,Thiago Silva,Stanislav Nedkov,No Contest (overturned),3.0,105.0,Main card
219,UFC on Fuel TV: Franklin vs. Le,2012-11-10,CotaiArena,Macau, SAR, China,8415.0,Lightweight,Takanori Gomi,Mac Danzig,"Decision (split) (28–29, 29–28, 29–28)",3.0,300.0,Main card
219,UFC on Fuel TV: Franklin vs. Le,2012-11-10,CotaiArena,Macau, SAR, China,8415.0,Bantamweight,Takeya Mizugaki,Jeff Hougland,"Decision (unanimous) (30–25, 30–27, 30–27)",3.0,300.0,Main card
219,UFC on Fuel TV: Franklin vs. Le,2012-11-10,CotaiArena,Macau, SAR, China,8415.0,Middleweight,Riki Fukuda,Tom DeBlass,"Decision (unanimous) (30–27, 29–28, 29–28)",3.0,300.0,Preliminary Card (Facebook)
218,UFC 153: Silva vs. Bonnar,2012-10-13,HSBC Arena,,Rio de Janeiro, Brazil,16844.0,Middleweight,Chris Camozzi,Luiz Cané,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Preliminary Card (Facebook)
218,UFC 153: Silva vs. Bonnar,2012-10-13,HSBC Arena,,Rio de Janeiro, Brazil,16844.0,Featherweight,Rony Jason,Sam Sicilia,TKO (punches),2.0,256.0,Preliminary Card (FX)
218,UFC 153: Silva vs. Bonnar,2012-10-13,HSBC Arena,,Rio de Janeiro, Brazil,16844.0,Light Heavyweight,Glover Teixeira,Fabio Maldonado,TKO (doctor stoppage),2.0,300.0,Main card
218,UFC 153: Silva vs. Bonnar,2012-10-13,HSBC Arena,,Rio de Janeiro, Brazil,16844.0,Lightweight,Gleison Tibau,Francisco Trinaldo,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Preliminary Card (FX)
218,UFC 153: Silva vs. Bonnar,2012-10-13,HSBC Arena,,Rio de Janeiro, Brazil,16844.0,Featherweight,Diego Brandao,Joey Gambino,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Preliminary Card (FX)
218,UFC 153: Silva vs. Bonnar,2012-10-13,HSBC Arena,,Rio de Janeiro, Brazil,16844.0,Light Heavyweight,Anderson Silva,Stephan Bonnar,TKO (knee to the body and punches),1.0,280.0,Main card
218,UFC 153: Silva vs. Bonnar,2012-10-13,HSBC Arena,,Rio de Janeiro, Brazil,16844.0,Welterweight,Sérgio Moraes,Renée Forte,Submission (rear-naked choke),3.0,190.0,Preliminary Card (FX)
218,UFC 153: Silva vs. Bonnar,2012-10-13,HSBC Arena,,Rio de Janeiro, Brazil,16844.0,Lightweight,Cristiano Marcello,Reza Madadi,"Decision (split) (28–29, 29–28, 30–27)",3.0,300.0,Preliminary Card (Facebook)
218,UFC 153: Silva vs. Bonnar,2012-10-13,HSBC Arena,,Rio de Janeiro, Brazil,16844.0,Light Heavyweight,Phil Davis,Wagner Prado,Submission (anaconda choke),2.0,269.0,Main card
218,UFC 153: Silva vs. Bonnar,2012-10-13,HSBC Arena,,Rio de Janeiro, Brazil,16844.0,Welterweight,Jon Fitch,Erick Silva,"Decision (unanimous) (30–27, 29–28, 29–28)",3.0,300.0,Main card
218,UFC 153: Silva vs. Bonnar,2012-10-13,HSBC Arena,,Rio de Janeiro, Brazil,16844.0,Heavyweight,Antônio Rodrigo Nogueira,Dave Herman,Submission (armbar),2.0,271.0,Main card
218,UFC 153: Silva vs. Bonnar,2012-10-13,HSBC Arena,,Rio de Janeiro, Brazil,16844.0,Welterweight,Demian Maia,Rick Story,Submission (neck crank),1.0,150.0,Main card
217,UFC on FX: Browne vs. Bigfoot,2012-10-05,Target Center,Minneapolis, Minnesota, US,7049.0,Featherweight,Diego Nunes,Bart Palaszewski,"Decision (unanimous) (30–27, 29–28, 30–27)",3.0,300.0,Preliminary Card (Fuel TV)
217,UFC on FX: Browne vs. Bigfoot,2012-10-05,Target Center,Minneapolis, Minnesota, US,7049.0,Lightweight,Michael Johnson,Danny Castillo,KO (punches),2.0,66.0,Preliminary Card (Fuel TV)
217,UFC on FX: Browne vs. Bigfoot,2012-10-05,Target Center,Minneapolis, Minnesota, US,7049.0,Flyweight,Darren Uyenoyama,Phil Harris,Submission (rear-naked choke),2.0,218.0,Preliminary Card (Fuel TV)
217,UFC on FX: Browne vs. Bigfoot,2012-10-05,Target Center,Minneapolis, Minnesota, US,7049.0,Welterweight,Justin Edwards,Josh Neer,Technical Submission (guillotine choke),1.0,45.0,Main card
217,UFC on FX: Browne vs. Bigfoot,2012-10-05,Target Center,Minneapolis, Minnesota, US,7049.0,Lightweight,Marcus LeVesseur,Carlo Prater,"Decision (split) (28–29, 29–28, 29–28)",3.0,300.0,Preliminary Card (Fuel TV)
217,UFC on FX: Browne vs. Bigfoot,2012-10-05,Target Center,Minneapolis, Minnesota, US,7049.0,Flyweight,John Dodson,Jussier Formiga,TKO (punches),2.0,275.0,Main card
217,UFC on FX: Browne vs. Bigfoot,2012-10-05,Target Center,Minneapolis, Minnesota, US,7049.0,Heavyweight,Antônio Silva,Travis Browne,TKO (punches),1.0,207.0,Main card
217,UFC on FX: Browne vs. Bigfoot,2012-10-05,Target Center,Minneapolis, Minnesota, US,7049.0,Lightweight,Jacob Volkmann,Shane Roller,Submission (rear-naked choke),1.0,158.0,Preliminary Card (Fuel TV)
217,UFC on FX: Browne vs. Bigfoot,2012-10-05,Target Center,Minneapolis, Minnesota, US,7049.0,Welterweight,Mike Pierce,Aaron Simpson,KO (punches),2.0,29.0,Preliminary Card (Fuel TV)
217,UFC on FX: Browne vs. Bigfoot,2012-10-05,Target Center,Minneapolis, Minnesota, US,7049.0,Welterweight,Jake Ellenberger,Jay Hieron,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Main card
216,UFC on Fuel TV: Struve vs. Miocic,2012-09-29,Capital FM Arena,Nottingham, England, UK,7241.0,Featherweight,Akira Corassani,Andy Ogle,"Decision (split) (29–28, 27–30, 29–28)",3.0,300.0,Preliminary Card (Facebook)
216,UFC on Fuel TV: Struve vs. Miocic,2012-09-29,Capital FM Arena,Nottingham, England, UK,7241.0,Featherweight,Robbie Peralta,Jason Young,KO (punches),1.0,23.0,Preliminary Card (Facebook)
216,UFC on Fuel TV: Struve vs. Miocic,2012-09-29,Capital FM Arena,Nottingham, England, UK,7241.0,Lightweight,Matt Wiman,Paul Sass,Submission (armbar),1.0,228.0,Main card
216,UFC on Fuel TV: Struve vs. Miocic,2012-09-29,Capital FM Arena,Nottingham, England, UK,7241.0,Light Heavyweight,Jimi Manuwa,Kyle Kingsbury,TKO (doctor stoppage),2.0,300.0,Preliminary Card (Facebook)
216,UFC on Fuel TV: Struve vs. Miocic,2012-09-29,Capital FM Arena,Nottingham, England, UK,7241.0,Heavyweight,Stefan Struve,Stipe Miocic,TKO (punches),2.0,230.0,Main card
216,UFC on Fuel TV: Struve vs. Miocic,2012-09-29,Capital FM Arena,Nottingham, England, UK,7241.0,Catchweight (183 lb),Gunnar Nelson,DaMarques Johnson,Submission (rear-naked choke),1.0,214.0,Preliminary Card (Facebook)
216,UFC on Fuel TV: Struve vs. Miocic,2012-09-29,Capital FM Arena,Nottingham, England, UK,7241.0,Middleweight,Brad Tavares,Tom Watson,"Decision (split) (30–27, 28–29, 29–28)",3.0,300.0,Preliminary Card (Facebook)
216,UFC on Fuel TV: Struve vs. Miocic,2012-09-29,Capital FM Arena,Nottingham, England, UK,7241.0,Welterweight,Dan Hardy,Amir Sadollah,"Decision (unanimous) (29–28, 29–28, 30–27)",3.0,300.0,Main card
216,UFC on Fuel TV: Struve vs. Miocic,2012-09-29,Capital FM Arena,Nottingham, England, UK,7241.0,Bantamweight,Brad Pickett,Yves Jabouin,KO (punch),1.0,220.0,Main card
216,UFC on Fuel TV: Struve vs. Miocic,2012-09-29,Capital FM Arena,Nottingham, England, UK,7241.0,Welterweight,Che Mills,Duane Ludwig,TKO (knee injury),1.0,148.0,Main card
216,UFC on Fuel TV: Struve vs. Miocic,2012-09-29,Capital FM Arena,Nottingham, England, UK,7241.0,Welterweight,John Hathaway,John Maguire,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Main card
215,UFC 152: Jones vs. Belfort,2012-09-22,Air Canada Centre,Toronto, Ontario, Canada,16800.0,Light Heavyweight,Matt Hamill,Roger Hollett,"Decision (unanimous) (29–28, 30–27, 30–27)",3.0,300.0,Main card
215,UFC 152: Jones vs. Belfort,2012-09-22,Air Canada Centre,Toronto, Ontario, Canada,16800.0,Light Heavyweight,Jon Jones (c),Vitor Belfort,Submission (americana),4.0,54.0,Main card
215,UFC 152: Jones vs. Belfort,2012-09-22,Air Canada Centre,Toronto, Ontario, Canada,16800.0,Welterweight,Kyle Noke,Charlie Brenneman,TKO (punches),1.0,45.0,Preliminary Card (Facebook)
215,UFC 152: Jones vs. Belfort,2012-09-22,Air Canada Centre,Toronto, Ontario, Canada,16800.0,Catchweight (146.2 lb),Cub Swanson,Charles Oliveira,KO (punch),1.0,160.0,Main card
215,UFC 152: Jones vs. Belfort,2012-09-22,Air Canada Centre,Toronto, Ontario, Canada,16800.0,Featherweight,Marcus Brimage,Jimy Hettes,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Preliminary Card (FX and Sportsnet)
215,UFC 152: Jones vs. Belfort,2012-09-22,Air Canada Centre,Toronto, Ontario, Canada,16800.0,Welterweight,Sean Pierson,Lance Benoist,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Preliminary Card (FX and Sportsnet)
