event_num,event,date,venue,attendance,city,state,country,weight_class,winner,loser,method,round,time,fight_card,event_name,link
298,Bellator 293,2023-03-31,Pechanga Resort and Casino,,Temecula, California, US,Welterweight,Jeff Creighton,Joey Davis,"Decision (split) (29–28, 28–29, 29–28)",3.0,300.0,Preliminary card (Youtube/Pluto TV),Bellator 293,https://en.wikipedia.org//wiki/Bellator_293
298,Bellator 293,2023-03-31,Pechanga Resort and Casino,,Temecula, California, US,Women's Strawweight,Mackenzie Stiller,Maria Henderson,Submission (armbar),1.0,197.0,Preliminary card (Youtube/Pluto TV),Bellator 293,https://en.wikipedia.org//wiki/Bellator_293
297,Bellator 292,2023-03-10,SAP Center,,San Jose, California, US,Featherweight,Laird Anderson,Rogelio Luna,Technical Submission (rear-naked choke),1.0,161.0,Preliminary card (Youtube/Pluto TV),Bellator 292,https://en.wikipedia.org//wiki/Bellator_292
297,Bellator 292,2023-03-10,SAP Center,,San Jose, California, US,Middleweight,Khalid Murtazaliev,Tony Johnson,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Preliminary card (Youtube/Pluto TV),Bellator 292,https://en.wikipedia.org//wiki/Bellator_292
297,Bellator 292,2023-03-10,SAP Center,,San Jose, California, US,Welterweight,Michael Page,Goiti Yamauchi,TKO (leg kick),1.0,26.0,Main card,Bellator 292,https://en.wikipedia.org//wiki/Bellator_292
297,Bellator 292,2023-03-10,SAP Center,,San Jose, California, US,Light Heavyweight,Dovletdzhan Yagshimuradov,Julius Anglickas,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Preliminary card (Youtube/Pluto TV),Bellator 292,https://en.wikipedia.org//wiki/Bellator_292
297,Bellator 292,2023-03-10,SAP Center,,San Jose, California, US,Lightweight,Alexandr Shabliy,Tofiq Musayev,TKO (body kick),3.0,29.0,Main card,Bellator 292,https://en.wikipedia.org//wiki/Bellator_292
297,Bellator 292,2023-03-10,SAP Center,,San Jose, California, US,Featherweight,Enrique Barzola,Érik Pérez,"Decision (unanimous) (29–28, 30–27, 30–27)",3.0,300.0,Preliminary card (Youtube/Pluto TV),Bellator 292,https://en.wikipedia.org//wiki/Bellator_292
297,Bellator 292,2023-03-10,SAP Center,,San Jose, California, US,Catchweight (146 lb),Josh Hill,Cass Bell,"Decision (split) (28–29, 29–28, 29–28)",3.0,300.0,Preliminary card (Youtube/Pluto TV),Bellator 292,https://en.wikipedia.org//wiki/Bellator_292
297,Bellator 292,2023-03-10,SAP Center,,San Jose, California, US,Middleweight,Theo Haig,Adam Wamsley,Submission (guillotine choke),1.0,181.0,Preliminary card (Youtube/Pluto TV),Bellator 292,https://en.wikipedia.org//wiki/Bellator_292
297,Bellator 292,2023-03-10,SAP Center,,San Jose, California, US,Lightweight,Usman Nurmagomedov (c),Benson Henderson,Submission (rear-naked choke),1.0,157.0,Main card,Bellator 292,https://en.wikipedia.org//wiki/Bellator_292
297,Bellator 292,2023-03-10,SAP Center,,San Jose, California, US,Heavyweight,Linton Vassell,Valentin Moldavsky,KO (punches and elbows),1.0,183.0,Main card,Bellator 292,https://en.wikipedia.org//wiki/Bellator_292
296,Bellator 291,2023-02-24,3Arena,,,Dublin, Ireland,Featherweight,Jeremy Kennedy,Pedro Carvalho,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Main card,Bellator 291,https://en.wikipedia.org//wiki/Bellator_291
296,Bellator 291,2023-02-24,3Arena,,,Dublin, Ireland,Women's Featherweight,Sinead Kavanagh,Janay Harding,"Decision (unanimous) (30–27, 29–28, 29–28)",3.0,300.0,Main card,Bellator 291,https://en.wikipedia.org//wiki/Bellator_291
296,Bellator 291,2023-02-24,3Arena,,,Dublin, Ireland,Catchweight (165 lb),Dmytrii Hrytsenko,Daniele Scatizzi,"Decision (unanimous) (30–27, 29–28, 29–28)",3.0,300.0,Preliminary card (Youtube/Pluto TV),Bellator 291,https://en.wikipedia.org//wiki/Bellator_291
296,Bellator 291,2023-02-24,3Arena,,,Dublin, Ireland,Featherweight,Khasan Magomedsharipov,Rafael Hudson,TKO (punches),1.0,280.0,Preliminary card (Youtube/Pluto TV),Bellator 291,https://en.wikipedia.org//wiki/Bellator_291
296,Bellator 291,2023-02-24,3Arena,,,Dublin, Ireland,Lightweight,Bryce Logan,Peter Queally,TKO (elbow and punches),2.0,151.0,Main card,Bellator 291,https://en.wikipedia.org//wiki/Bellator_291
296,Bellator 291,2023-02-24,3Arena,,,Dublin, Ireland,Featherweight,Asaël Adjoudj,Liam McCracken,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Preliminary card (Youtube/Pluto TV),Bellator 291,https://en.wikipedia.org//wiki/Bellator_291
296,Bellator 291,2023-02-24,3Arena,,,Dublin, Ireland,Catchweight (148.8 lb),Ciarán Clarke,Leonardos Sinis,"Decision (unanimous) (30–26, 30–26, 30–26)",3.0,300.0,Main card,Bellator 291,https://en.wikipedia.org//wiki/Bellator_291
296,Bellator 291,2023-02-24,3Arena,,,Dublin, Ireland,Middleweight,Norbert Novenyi Jr.,Andy Manzolo,TKO (punch),1.0,192.0,Preliminary card (Youtube/Pluto TV),Bellator 291,https://en.wikipedia.org//wiki/Bellator_291
296,Bellator 291,2023-02-24,3Arena,,,Dublin, Ireland,Light Heavyweight,Karl Moore,Maciej Różański,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Preliminary card (Youtube/Pluto TV),Bellator 291,https://en.wikipedia.org//wiki/Bellator_291
296,Bellator 291,2023-02-24,3Arena,,,Dublin, Ireland,Middleweight,Mike Shipman,Charlie Ward,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Preliminary card (Youtube/Pluto TV),Bellator 291,https://en.wikipedia.org//wiki/Bellator_291
296,Bellator 291,2023-02-24,3Arena,,,Dublin, Ireland,Bantamweight,Brian Moore,Luca Iovine,"Decision (split) (29–28, 28–29, 29–28)",3.0,300.0,Preliminary card (Youtube/Pluto TV),Bellator 291,https://en.wikipedia.org//wiki/Bellator_291
296,Bellator 291,2023-02-24,3Arena,,,Dublin, Ireland,Welterweight,Steven Hill,Joël Kouadja,Submission (rear-naked choke),2.0,123.0,Preliminary card (Youtube/Pluto TV),Bellator 291,https://en.wikipedia.org//wiki/Bellator_291
296,Bellator 291,2023-02-24,3Arena,,,Dublin, Ireland,Women's Flyweight,Jena Bishop,Elina Kallionidou,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Preliminary card (Youtube/Pluto TV),Bellator 291,https://en.wikipedia.org//wiki/Bellator_291
296,Bellator 291,2023-02-24,3Arena,,,Dublin, Ireland,Featherweight,Kenny Mokhonoana,Craig McIntosh,TKO (elbows and punches),1.0,193.0,Preliminary card (Youtube/Pluto TV),Bellator 291,https://en.wikipedia.org//wiki/Bellator_291
296,Bellator 291,2023-02-24,3Arena,,,Dublin, Ireland,Heavyweight,Oleg Popov,Gökhan Saricam,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Preliminary card (Youtube/Pluto TV),Bellator 291,https://en.wikipedia.org//wiki/Bellator_291
296,Bellator 291,2023-02-24,3Arena,,,Dublin, Ireland,Featherweight,Richie Smullen,Piotr Niedzielski,"Decision (split) (29–28, 28–29, 29–28)",3.0,300.0,Preliminary card (Youtube/Pluto TV),Bellator 291,https://en.wikipedia.org//wiki/Bellator_291
296,Bellator 291,2023-02-24,3Arena,,,Dublin, Ireland,Featherweight,Darragh Kelly,Dorval Jordan,TKO (punches),3.0,118.0,Preliminary card (Youtube/Pluto TV),Bellator 291,https://en.wikipedia.org//wiki/Bellator_291
296,Bellator 291,2023-02-24,3Arena,,,Dublin, Ireland,Welterweight,Yaroslav Amosov (c),Logan Storley (ic),"Decision (unanimous) (50–45, 50–45, 50–45)",5.0,300.0,Main card,Bellator 291,https://en.wikipedia.org//wiki/Bellator_291
295,Bellator 290,2023-02-04,Kia Forum,,Inglewood, California, US,Welterweight,Lorenz Larkin,Mukhamed Berkhamov,KO (elbow),1.0,101.0,Preliminary card (Youtube/Pluto TV),Bellator 290,https://en.wikipedia.org//wiki/Bellator_290
295,Bellator 290,2023-02-04,Kia Forum,,Inglewood, California, US,Featherweight,Isaiah Hokit,Peter Ishiguro,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Postliminary card (Youtube),Bellator 290,https://en.wikipedia.org//wiki/Bellator_290
295,Bellator 290,2023-02-04,Kia Forum,,Inglewood, California, US,Bantamweight,Nikita Mikhailov,Darrion Caldwell,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Preliminary card (Youtube/Pluto TV),Bellator 290,https://en.wikipedia.org//wiki/Bellator_290
295,Bellator 290,2023-02-04,Kia Forum,,Inglewood, California, US,Light Heavyweight,Grant Neal,Karl Albrektsson,"Decision (split) (28–29, 29–28, 29–28)",3.0,300.0,Preliminary card (Youtube/Pluto TV),Bellator 290,https://en.wikipedia.org//wiki/Bellator_290
295,Bellator 290,2023-02-04,Kia Forum,,Inglewood, California, US,Catchweight (128.8 lb),Diana Avsaragova,Alejandra Lara,"Decision (split) (29–28, 28–29, 29–28)",3.0,300.0,Preliminary card (Youtube/Pluto TV),Bellator 290,https://en.wikipedia.org//wiki/Bellator_290
295,Bellator 290,2023-02-04,Kia Forum,,Inglewood, California, US,Featherweight,Henry Corrales,Akhmed Magomedov,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Preliminary card (Youtube/Pluto TV),Bellator 290,https://en.wikipedia.org//wiki/Bellator_290
295,Bellator 290,2023-02-04,Kia Forum,,Inglewood, California, US,Heavyweight,Ali Isaev,Steve Mowry,"Draw (unanimous) (28–28, 28–28, 28–28)",3.0,300.0,Preliminary card (Youtube/Pluto TV),Bellator 290,https://en.wikipedia.org//wiki/Bellator_290
295,Bellator 290,2023-02-04,Kia Forum,,Inglewood, California, US,Lightweight,Chris Gonzalez,Max Rohskopf,TKO (punches),2.0,82.0,Preliminary card (Youtube/Pluto TV),Bellator 290,https://en.wikipedia.org//wiki/Bellator_290
295,Bellator 290,2023-02-04,Kia Forum,,Inglewood, California, US,Welterweight,Yusuf Karakaya,Ethan Hughes,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,300.0,Postliminary card (Youtube),Bellator 290,https://en.wikipedia.org//wiki/Bellator_290
295,Bellator 290,2023-02-04,Kia Forum,,Inglewood, California, US,Heavyweight,Ryan Bader (c),Fedor Emelianenko,TKO (punches),1.0,150.0,Main card,Bellator 290,https://en.wikipedia.org//wiki/Bellator_290
295,Bellator 290,2023-02-04,Kia Forum,,Inglewood, California, US,Middleweight,Johnny Eblen (c),Anatoly Tokov,"Decision (unanimous) (50–45, 49–46, 49–46)",5.0,300.0,Main card,Bellator 290,https://en.wikipedia.org//wiki/Bellator_290
295,Bellator 290,2023-02-04,Kia Forum,,Inglewood, California, US,Welterweight,Neiman Gracie,Dante Schiro,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Postliminary card (Youtube),Bellator 290,https://en.wikipedia.org//wiki/Bellator_290
295,Bellator 290,2023-02-04,Kia Forum,,Inglewood, California, US,Welterweight,Brennan Ward,Sabah Homasi,TKO (head kick and punches),2.0,94.0,Main card,Bellator 290,https://en.wikipedia.org//wiki/Bellator_290
295,Bellator 290,2023-02-04,Kia Forum,,Inglewood, California, US,Bantamweight,Jaylon Bates,Jornel Lugo,"Decision (split) (28–29, 29–28, 29–28)",3.0,300.0,Postliminary card (Youtube),Bellator 290,https://en.wikipedia.org//wiki/Bellator_290
294,Bellator MMA vs. Rizin,2022-12-31,Saitama Super Arena,,,Saitama, Japan,Featherweight,Chihiro Suzuki,Yoshiki Nakahara,KO (punches),1.0,284.0,Intermission,Bellator MMA vs. Rizin,https://en.wikipedia.org//wiki/Bellator_MMA_vs._Rizin
294,Bellator MMA vs. Rizin,2022-12-31,Saitama Super Arena,,,Saitama, Japan,Catchweight,Ren Hiramoto,Genji Umeno,KO (punch),2.0,180.0,Intermission,Bellator MMA vs. Rizin,https://en.wikipedia.org//wiki/Bellator_MMA_vs._Rizin
294,Bellator MMA vs. Rizin,2022-12-31,Saitama Super Arena,,,Saitama, Japan,Lightweight,A. J. McKee,Roberto de Souza,Decision (unanimous),3.0,300.0,Main card,Bellator MMA vs. Rizin,https://en.wikipedia.org//wiki/Bellator_MMA_vs._Rizin
294,Bellator MMA vs. Rizin,2022-12-31,Saitama Super Arena,,,Saitama, Japan,Bantamweight,Juan Archuleta,Soo Chul Kim,Decision (split),3.0,300.0,Main card,Bellator MMA vs. Rizin,https://en.wikipedia.org//wiki/Bellator_MMA_vs._Rizin
294,Bellator MMA vs. Rizin,2022-12-31,Saitama Super Arena,,,Saitama, Japan,Lightweight,Patrick Sho Usami,BeyNoah,KO (punch),1.0,45.0,Intermission,Bellator MMA vs. Rizin,https://en.wikipedia.org//wiki/Bellator_MMA_vs._Rizin
294,Bellator MMA vs. Rizin,2022-12-31,Saitama Super Arena,,,Saitama, Japan,Lightweight,Johnny Case,Nobumitsu Osawa,TKO (punches),1.0,36.0,Intermission,Bellator MMA vs. Rizin,https://en.wikipedia.org//wiki/Bellator_MMA_vs._Rizin
294,Bellator MMA vs. Rizin,2022-12-31,Saitama Super Arena,,,Saitama, Japan,Flyweight,John Dodson,Hideo Tokoro,KO (punches),1.0,103.0,Rizin 40 (Fite TV PPV),Bellator MMA vs. Rizin,https://en.wikipedia.org//wiki/Bellator_MMA_vs._Rizin
294,Bellator MMA vs. Rizin,2022-12-31,Saitama Super Arena,,,Saitama, Japan,Bantamweight,Naoki Inoue,Kenta Takizawa,Submission (kimura),2.0,233.0,Rizin 40 (Fite TV PPV),Bellator MMA vs. Rizin,https://en.wikipedia.org//wiki/Bellator_MMA_vs._Rizin
294,Bellator MMA vs. Rizin,2022-12-31,Saitama Super Arena,,,Saitama, Japan,Featherweight,Patrício Pitbull,Kleber Koike Erbst,Decision (unanimous),3.0,300.0,Main card,Bellator MMA vs. Rizin,https://en.wikipedia.org//wiki/Bellator_MMA_vs._Rizin
294,Bellator MMA vs. Rizin,2022-12-31,Saitama Super Arena,,,Saitama, Japan,Super Atomweight,Seika Izawa,Si Woo Park,Decision (split),3.0,300.0,Rizin 40 (Fite TV PPV),Bellator MMA vs. Rizin,https://en.wikipedia.org//wiki/Bellator_MMA_vs._Rizin
294,Bellator MMA vs. Rizin,2022-12-31,Saitama Super Arena,,,Saitama, Japan,Heavyweight,Junior Tafa,Tsuyoshi Sudario,TKO (punches),1.0,98.0,Rizin 40 (Fite TV PPV),Bellator MMA vs. Rizin,https://en.wikipedia.org//wiki/Bellator_MMA_vs._Rizin
294,Bellator MMA vs. Rizin,2022-12-31,Saitama Super Arena,,,Saitama, Japan,Bantamweight,Yushi,Tatsuya Nakazawa,Decision (unanimous),3.0,180.0,Intermission,Bellator MMA vs. Rizin,https://en.wikipedia.org//wiki/Bellator_MMA_vs._Rizin
294,Bellator MMA vs. Rizin,2022-12-31,Saitama Super Arena,,,Saitama, Japan,Lightweight,Gadzhi Rabadanov,Koji Takeda,Decision (unanimous),3.0,300.0,Main card,Bellator MMA vs. Rizin,https://en.wikipedia.org//wiki/Bellator_MMA_vs._Rizin
294,Bellator MMA vs. Rizin,2022-12-31,Saitama Super Arena,,,Saitama, Japan,Flyweight,Kyoji Horiguchi,Hiromasa Ougikubo,Decision (unanimous),3.0,300.0,Main card,Bellator MMA vs. Rizin,https://en.wikipedia.org//wiki/Bellator_MMA_vs._Rizin
294,Bellator MMA vs. Rizin,2022-12-31,Saitama Super Arena,,,Saitama, Japan,Bantamweight,Yuki Motoya,Rogério Bontorin,KO (knee),2.0,176.0,Intermission,Bellator MMA vs. Rizin,https://en.wikipedia.org//wiki/Bellator_MMA_vs._Rizin
293,Bellator 289,2022-12-09,Mohegan Sun Arena,,Uncasville, Connecticut, US,Welterweight,Michael Lombardo,Mark Lemminger,KO (punch),1.0,263.0,Preliminary card (Youtube/Pluto TV),Bellator 289,https://en.wikipedia.org//wiki/Bellator_289
293,Bellator 289,2022-12-09,Mohegan Sun Arena,,Uncasville, Connecticut, US,Bantamweight,Raufeon Stots (ic),Danny Sabatello,"Decision (split) (45–50, 48–47, 48–47)",5.0,300.0,Main card,Bellator 289,https://en.wikipedia.org//wiki/Bellator_289
293,Bellator 289,2022-12-09,Mohegan Sun Arena,,Uncasville, Connecticut, US,Middleweight,Dalton Rosta,Anthony Adams,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Main card,Bellator 289,https://en.wikipedia.org//wiki/Bellator_289
293,Bellator 289,2022-12-09,Mohegan Sun Arena,,Uncasville, Connecticut, US,Women's Flyweight,Ilara Joanne,Denise Kielholtz,"Decision (split) (27–30, 29–28, 30–27)",3.0,300.0,Preliminary card (Youtube/Pluto TV),Bellator 289,https://en.wikipedia.org//wiki/Bellator_289
293,Bellator 289,2022-12-09,Mohegan Sun Arena,,Uncasville, Connecticut, US,Women's Flyweight,Liz Carmouche (c),Juliana Velasquez,Submission (armbar),2.0,264.0,Main card,Bellator 289,https://en.wikipedia.org//wiki/Bellator_289
293,Bellator 289,2022-12-09,Mohegan Sun Arena,,Uncasville, Connecticut, US,Middleweight,Christian Echols,Pat Downey,KO (punches),1.0,147.0,Preliminary card (Youtube/Pluto TV),Bellator 289,https://en.wikipedia.org//wiki/Bellator_289
293,Bellator 289,2022-12-09,Mohegan Sun Arena,,Uncasville, Connecticut, US,Featherweight,Kai Kamaka III,Kevin Boehm,TKO (punches),3.0,143.0,Preliminary card (Youtube/Pluto TV),Bellator 289,https://en.wikipedia.org//wiki/Bellator_289
293,Bellator 289,2022-12-09,Mohegan Sun Arena,,Uncasville, Connecticut, US,Bantamweight,Patchy Mix,Magomed Magomedov,Technical Submission (guillotine choke),2.0,159.0,Main card,Bellator 289,https://en.wikipedia.org//wiki/Bellator_289
293,Bellator 289,2022-12-09,Mohegan Sun Arena,,Uncasville, Connecticut, US,Welterweight,Jaleel Willis,Kyle Crutchmer,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,300.0,Preliminary card (Youtube/Pluto TV),Bellator 289,https://en.wikipedia.org//wiki/Bellator_289
293,Bellator 289,2022-12-09,Mohegan Sun Arena,,Uncasville, Connecticut, US,Featherweight,Cris Lencioni,Cody Law,"Decision (split) (30–27, 28–29, 30–27)",3.0,300.0,Preliminary card (Youtube/Pluto TV),Bellator 289,https://en.wikipedia.org//wiki/Bellator_289
293,Bellator 289,2022-12-09,Mohegan Sun Arena,,Uncasville, Connecticut, US,Bantamweight,Cass Bell,Jared Scoggins,"Decision (split) (29–28, 28–29, 29–28)",3.0,300.0,Preliminary card (Youtube/Pluto TV),Bellator 289,https://en.wikipedia.org//wiki/Bellator_289
292,Bellator 288,2022-11-18,Wintrust Arena,,Chicago, Illinois, US,Lightweight,Usman Nurmagomedov,Patricky Pitbull (c),"Decision (unanimous) (50–45, 50–44, 50–44)",5.0,300.0,Main card,Bellator 288,https://en.wikipedia.org//wiki/Bellator_288
292,Bellator 288,2022-11-18,Wintrust Arena,,Chicago, Illinois, US,Light Heavyweight,Sullivan Cauley,Jay Radick,KO (punch),1.0,61.0,Preliminary card (Youtube/Pluto TV),Bellator 288,https://en.wikipedia.org//wiki/Bellator_288
292,Bellator 288,2022-11-18,Wintrust Arena,,Chicago, Illinois, US,Featherweight,Laird Anderson,Rob Fenicle,TKO (elbows and punches),2.0,148.0,Preliminary card (Youtube/Pluto TV),Bellator 288,https://en.wikipedia.org//wiki/Bellator_288
292,Bellator 288,2022-11-18,Wintrust Arena,,Chicago, Illinois, US,Light Heavyweight,Vadim Nemkov (c),Corey Anderson,"Decision (unanimous) (48–47, 49–46, 49–46)",5.0,300.0,Main card,Bellator 288,https://en.wikipedia.org//wiki/Bellator_288
292,Bellator 288,2022-11-18,Wintrust Arena,,Chicago, Illinois, US,Lightweight,Archie Colgan,Jesse Hannam,TKO (punches),1.0,50.0,Preliminary card (Youtube/Pluto TV),Bellator 288,https://en.wikipedia.org//wiki/Bellator_288
292,Bellator 288,2022-11-18,Wintrust Arena,,Chicago, Illinois, US,Featherweight,Timur Khizriev,Daniel Weichel,"Decision (unanimous) (29–28, 30–27, 30–27)",3.0,300.0,Main card,Bellator 288,https://en.wikipedia.org//wiki/Bellator_288
292,Bellator 288,2022-11-18,Wintrust Arena,,Chicago, Illinois, US,Heavyweight,Daniel James,Tyrell Fortune,TKO (punches and elbows),2.0,27.0,Main card,Bellator 288,https://en.wikipedia.org//wiki/Bellator_288
292,Bellator 288,2022-11-18,Wintrust Arena,,Chicago, Illinois, US,Middleweight,Jordan Newman,Jayden Taulker,Submission (rear-naked choke),2.0,200.0,Preliminary card (Youtube/Pluto TV),Bellator 288,https://en.wikipedia.org//wiki/Bellator_288
292,Bellator 288,2022-11-18,Wintrust Arena,,Chicago, Illinois, US,Middleweight,Imamshafi Aliev,Sean Connor Fallon,TKO (doctor stoppage),1.0,200.0,Preliminary card (Youtube/Pluto TV),Bellator 288,https://en.wikipedia.org//wiki/Bellator_288
292,Bellator 288,2022-11-18,Wintrust Arena,,Chicago, Illinois, US,Heavyweight,Wladmir Gouvea,Kory Moegenburg,TKO (knee and punches),2.0,106.0,Preliminary card (Youtube/Pluto TV),Bellator 288,https://en.wikipedia.org//wiki/Bellator_288
292,Bellator 288,2022-11-18,Wintrust Arena,,Chicago, Illinois, US,Welterweight,Levan Chokheli,Roman Faraldo,"Decision (unanimous) (29–27, 29–27, 29–27)",3.0,300.0,Main card,Bellator 288,https://en.wikipedia.org//wiki/Bellator_288
292,Bellator 288,2022-11-18,Wintrust Arena,,Chicago, Illinois, US,Lightweight,Killys Mota,Jairo Pacheco,"Decision (unanimous) (30-27, 30-27, 30-27)",3.0,300.0,Preliminary card (Youtube/Pluto TV),Bellator 288,https://en.wikipedia.org//wiki/Bellator_288
292,Bellator 288,2022-11-18,Wintrust Arena,,Chicago, Illinois, US,Featherweight,Isaiah Hokit,Matias Nader,TKO (punches),2.0,228.0,Preliminary card (Youtube/Pluto TV),Bellator 288,https://en.wikipedia.org//wiki/Bellator_288
291,Bellator 287,2022-10-29,Allianz Cloud Arena,,,Milan, Italy,Women's Strawweight,Chiara Penco,Manuela Marconetto,"Decision (split) (29-28, 28-29, 30-27)",3.0,300.0,Preliminary card (YouTube/Pluto TV),Bellator 287,https://en.wikipedia.org//wiki/Bellator_287
291,Bellator 287,2022-10-29,Allianz Cloud Arena,,,Milan, Italy,Bantamweight,Sarvarjon Khamidov,José Maria Tomé,TKO (body kick and punches),1.0,61.0,Preliminary card (YouTube/Pluto TV),Bellator 287,https://en.wikipedia.org//wiki/Bellator_287
291,Bellator 287,2022-10-29,Allianz Cloud Arena,,,Milan, Italy,Bantamweight,Luca Iovine,Percy Herrera,Submission (rear-naked choke),1.0,220.0,Preliminary card (Dark bouts),Bellator 287,https://en.wikipedia.org//wiki/Bellator_287
