event_num,event,date,venue,city,state,country,attendance,weight_class,winner,loser,method,round,time,notes,fight_card,event_name
12,ONE FC: Warrior Spirit,2013-11-15,Putra Indoor Stadium,,Kuala Lumpur, Malaysia,7041.0,Middleweight,Leandro Ataides,Brayan Rafiq,KO (punches),1.0,259.0,,Main card,ONE Fighting Championship: Warrior Spirit
11,ONE FC: Total Domination,2013-10-18,Singapore Indoor Stadium,,Kallang, Singapore,10535.0,Featherweight,Shinya Aoki,Cody Stevens,Decision (unanimous),3.0,300.0,,Main card,ONE Fighting Championship: Total Domination
11,ONE FC: Total Domination,2013-10-18,Singapore Indoor Stadium,,Kallang, Singapore,10535.0,Women's Strawweight,Sherilyn Lim,Ann Osman,Decision (split),3.0,300.0,,Preliminary Card,ONE Fighting Championship: Total Domination
11,ONE FC: Total Domination,2013-10-18,Singapore Indoor Stadium,,Kallang, Singapore,10535.0,Flyweight,Khim Dima,Rene Catalan,No contest,2.0,220.0,[b],Main card,ONE Fighting Championship: Total Domination
11,ONE FC: Total Domination,2013-10-18,Singapore Indoor Stadium,,Kallang, Singapore,10535.0,Middleweight,Tatsuya Mizuno,Rafael Silva,Decision (unanimous),3.0,300.0,,Main card,ONE Fighting Championship: Total Domination
11,ONE FC: Total Domination,2013-10-18,Singapore Indoor Stadium,,Kallang, Singapore,10535.0,Lightweight,Juan Wen Jie,Alex Lim,TKO (punch),2.0,18.0,,Preliminary Card,ONE Fighting Championship: Total Domination
11,ONE FC: Total Domination,2013-10-18,Singapore Indoor Stadium,,Kallang, Singapore,10535.0,Cruiserweight,Sylvain Potard,Jake Butler,TKO (punches),2.0,42.0,,Main card,ONE Fighting Championship: Total Domination
11,ONE FC: Total Domination,2013-10-18,Singapore Indoor Stadium,,Kallang, Singapore,10535.0,Lightweight,Eddie Ng,Peter Davis,Submission (armbar),1.0,106.0,,Main card,ONE Fighting Championship: Total Domination
11,ONE FC: Total Domination,2013-10-18,Singapore Indoor Stadium,,Kallang, Singapore,10535.0,Bantamweight,Bibiano Fernandes (ic),Soo Chul Kim (c),Decision (unanimous),5.0,300.0,[a],Main card,ONE Fighting Championship: Total Domination
11,ONE FC: Total Domination,2013-10-18,Singapore Indoor Stadium,,Kallang, Singapore,10535.0,Bantamweight,Stephen Langdown,Marc Marcellinus,TKO (strikes),1.0,109.0,,Preliminary Card,ONE Fighting Championship: Total Domination
11,ONE FC: Total Domination,2013-10-18,Singapore Indoor Stadium,,Kallang, Singapore,10535.0,Featherweight,Shannon Wiratchai,Mitch Chilson,TKO (soccer kicks and punches),1.0,112.0,,Main card,ONE Fighting Championship: Total Domination
10,ONE FC: Champions & Warriors,2013-09-13,Istora Senayan,,Jakarta, Indonesia,5264.0,Flyweight,Almiro Barros,Kian Phan,Decision (unanimous),3.0,300.0,,Main card,ONE Fighting Championship: Champions & Warriors
10,ONE FC: Champions & Warriors,2013-09-13,Istora Senayan,,Jakarta, Indonesia,5264.0,Lightweight,Vuyisile Colossa,Kotetsu Boku,Decision (unanimous),3.0,300.0,,Main card,ONE Fighting Championship: Champions & Warriors
10,ONE FC: Champions & Warriors,2013-09-13,Istora Senayan,,Jakarta, Indonesia,5264.0,Lightweight,Caros Fodor,Yang Seung Ho,Decision (unanimous),3.0,300.0,,Preliminary Card,ONE Fighting Championship: Champions & Warriors
10,ONE FC: Champions & Warriors,2013-09-13,Istora Senayan,,Jakarta, Indonesia,5264.0,Flyweight,Raymond Tan,Brianata Rosadhi,Submission (guillotine choke),1.0,21.0,,Preliminary Card,ONE Fighting Championship: Champions & Warriors
10,ONE FC: Champions & Warriors,2013-09-13,Istora Senayan,,Jakarta, Indonesia,5264.0,Cruiserweight,Vincent Majid,Eugenio Tan,Submission (kimura),1.0,90.0,,Main card,ONE Fighting Championship: Champions & Warriors
10,ONE FC: Champions & Warriors,2013-09-13,Istora Senayan,,Jakarta, Indonesia,5264.0,Heavyweight,Alain Ngalani,Mahmoud Hassan,TKO (strikes),1.0,31.0,,Main card,ONE Fighting Championship: Champions & Warriors
10,ONE FC: Champions & Warriors,2013-09-13,Istora Senayan,,Jakarta, Indonesia,5264.0,Featherweight,Bruno Pucci,Bashir Ahmad,Submission (rear-naked choke),1.0,193.0,,Main card,ONE Fighting Championship: Champions & Warriors
10,ONE FC: Champions & Warriors,2013-09-13,Istora Senayan,,Jakarta, Indonesia,5264.0,Catchweight (198 lb),Jake Butler,James Kouame,Submission (arm-triangle choke),1.0,131.0,,Main card,ONE Fighting Championship: Champions & Warriors
10,ONE FC: Champions & Warriors,2013-09-13,Istora Senayan,,Jakarta, Indonesia,5264.0,Welterweight,Vincent Latoel,Willy Ni,Submission (guillotine choke),1.0,85.0,,Main card,ONE Fighting Championship: Champions & Warriors
10,ONE FC: Champions & Warriors,2013-09-13,Istora Senayan,,Jakarta, Indonesia,5264.0,Featherweight,Max Metino,Long Sophy,Submission (kimura),2.0,204.0,,Preliminary Card,ONE Fighting Championship: Champions & Warriors
9,ONE FC: Rise to Power,2013-05-31,SM Mall of Asia Arena,,Pasay, Philippines,12872.0,Lightweight,Kamal Shalorus,Eduard Folayang,Decision (unanimous),3.0,300.0,,Main card,ONE Fighting Championship: Rise to Power
9,ONE FC: Rise to Power,2013-05-31,SM Mall of Asia Arena,,Pasay, Philippines,12872.0,Flyweight,Yasuhiro Urushitani,Roy Docyogen,Decision (split),3.0,300.0,,Main card,ONE Fighting Championship: Rise to Power
9,ONE FC: Rise to Power,2013-05-31,SM Mall of Asia Arena,,Pasay, Philippines,12872.0,Lightweight,Lowen Tynanes,Felipe Enomoto,TKO (elbows),1.0,161.0,,Preliminary Card,ONE Fighting Championship: Rise to Power
9,ONE FC: Rise to Power,2013-05-31,SM Mall of Asia Arena,,Pasay, Philippines,12872.0,Bantamweight,Bibiano Fernandes,Koetsu Okazaki,Decision (unanimous),5.0,300.0,[b],Main card,ONE Fighting Championship: Rise to Power
9,ONE FC: Rise to Power,2013-05-31,SM Mall of Asia Arena,,Pasay, Philippines,12872.0,Featherweight,Koji Oishi,Honorio Banario (c),KO (punches),2.0,105.0,[a],Main card,ONE Fighting Championship: Rise to Power
9,ONE FC: Rise to Power,2013-05-31,SM Mall of Asia Arena,,Pasay, Philippines,12872.0,Catchweight (127 lb),Andrew Leone,Geje Eustaquio,Decision (unanimous),3.0,300.0,,Main card,ONE Fighting Championship: Rise to Power
9,ONE FC: Rise to Power,2013-05-31,SM Mall of Asia Arena,,Pasay, Philippines,12872.0,Catchweight (144 lb),Yusup Saadulaev,Ryan Diaz,Submission (D'arce choke),2.0,177.0,,Preliminary Card,ONE Fighting Championship: Rise to Power
9,ONE FC: Rise to Power,2013-05-31,SM Mall of Asia Arena,,Pasay, Philippines,12872.0,Bantamweight,Masakatsu Ueda,Kevin Belingon,Decision (unanimous),3.0,300.0,[c],Main card,ONE Fighting Championship: Rise to Power
9,ONE FC: Rise to Power,2013-05-31,SM Mall of Asia Arena,,Pasay, Philippines,12872.0,Catchweight (271 lb),Tony Johnson,Tim Sylvia,TKO (doctor stoppage),3.0,205.0,,Preliminary Card,ONE Fighting Championship: Rise to Power
9,ONE FC: Rise to Power,2013-05-31,SM Mall of Asia Arena,,Pasay, Philippines,12872.0,Welterweight,Nobutatsu Suzuki,Phil Baroni,TKO (strikes/injury),1.0,257.0,,Main card,ONE Fighting Championship: Rise to Power
8,ONE FC: Kings and Champions,2013-04-05,Singapore Indoor Stadium,,Kallang, Singapore,9017.0,Flyweight,Chen Yun Ting,Ronald Low,TKO (unanswered strikes),1.0,238.0,,Preliminary Card,ONE Fighting Championship: Kings and Champions
8,ONE FC: Kings and Champions,2013-04-05,Singapore Indoor Stadium,,Kallang, Singapore,9017.0,Flyweight,Alex Silva,Rene Catalan,Submission (armbar),1.0,294.0,,Main card,ONE Fighting Championship: Kings and Champions
8,ONE FC: Kings and Champions,2013-04-05,Singapore Indoor Stadium,,Kallang, Singapore,9017.0,Middleweight,Brock Larson,Melvin Manhoef,Decision (unanimous),3.0,300.0,,Main card,ONE Fighting Championship: Kings and Champions
8,ONE FC: Kings and Champions,2013-04-05,Singapore Indoor Stadium,,Kallang, Singapore,9017.0,Cruiserweight,Jake Butler,Swain Cangco,Submission (tapout to strikes),1.0,172.0,,Preliminary Card,ONE Fighting Championship: Kings and Champions
8,ONE FC: Kings and Champions,2013-04-05,Singapore Indoor Stadium,,Kallang, Singapore,9017.0,Lightweight,Shinya Aoki,Kotetsu Boku (c),Submission (rear-naked choke),2.0,121.0,[a],Main card,ONE Fighting Championship: Kings and Champions
8,ONE FC: Kings and Champions,2013-04-05,Singapore Indoor Stadium,,Kallang, Singapore,9017.0,Featherweight,Bashir Ahmad,Shannon Wiratchai,Decision (unanimous),3.0,300.0,,Main card,ONE Fighting Championship: Kings and Champions
8,ONE FC: Kings and Champions,2013-04-05,Singapore Indoor Stadium,,Kallang, Singapore,9017.0,Bantamweight,Leandro Issa,Yusup Saadulaev,Decision (unanimous),3.0,300.0,,Main card,ONE Fighting Championship: Kings and Champions
8,ONE FC: Kings and Champions,2013-04-05,Singapore Indoor Stadium,,Kallang, Singapore,9017.0,Lightweight,Eddie Ng,Arnaud Lepont,Submission (armbar),2.0,285.0,,Main card,ONE Fighting Championship: Kings and Champions
8,ONE FC: Kings and Champions,2013-04-05,Singapore Indoor Stadium,,Kallang, Singapore,9017.0,Bantamweight,Masakatsu Ueda,Jens Pulver,Submission (D'arce choke),2.0,232.0,[b],Main card,ONE Fighting Championship: Kings and Champions
8,ONE FC: Kings and Champions,2013-04-05,Singapore Indoor Stadium,,Kallang, Singapore,9017.0,Bantamweight,Kevin Belingon,Thanh Vu,TKO (strikes),2.0,60.0,[c],Main card,ONE Fighting Championship: Kings and Champions
7,ONE FC: Return of Warriors,2013-02-02,Putra Indoor Stadium,,Kuala Lumpur, Malaysia,6376.0,Featherweight,Honorio Banario,Eric Kelly,TKO (punch),4.0,61.0,[a],Main card,ONE Fighting Championship: Return of Warriors
7,ONE FC: Return of Warriors,2013-02-02,Putra Indoor Stadium,,Kuala Lumpur, Malaysia,6376.0,Welterweight,Adam Kayoom,Zuli Silawanto,Submission (rear-naked choke),1.0,221.0,,Main card,ONE Fighting Championship: Return of Warriors
7,ONE FC: Return of Warriors,2013-02-02,Putra Indoor Stadium,,Kuala Lumpur, Malaysia,6376.0,Cruiserweight,Jake Butler,Antoni Romulo,TKO (strikes),1.0,166.0,,Preliminary Card,ONE Fighting Championship: Return of Warriors
7,ONE FC: Return of Warriors,2013-02-02,Putra Indoor Stadium,,Kuala Lumpur, Malaysia,6376.0,Bantamweight,Thanh Vu,Mohd Fouzein,TKO (punches),1.0,63.0,,Bantamweight Grand Prix Quarterfinal,ONE Fighting Championship: Return of Warriors
7,ONE FC: Return of Warriors,2013-02-02,Putra Indoor Stadium,,Kuala Lumpur, Malaysia,6376.0,Flyweight,Shinichi Kojima,Roy Docyogen,Submission (guillotine choke),2.0,287.0,,Main card,ONE Fighting Championship: Return of Warriors
7,ONE FC: Return of Warriors,2013-02-02,Putra Indoor Stadium,,Kuala Lumpur, Malaysia,6376.0,Lightweight,Peter Davis,Leo Krishna,TKO (doctor stoppage),1.0,121.0,,Main card,ONE Fighting Championship: Return of Warriors
7,ONE FC: Return of Warriors,2013-02-02,Putra Indoor Stadium,,Kuala Lumpur, Malaysia,6376.0,Catchweight (130 lb),Gianni Subba,Saiful Merican,Submission (armbar),2.0,248.0,,Preliminary Card,ONE Fighting Championship: Return of Warriors
7,ONE FC: Return of Warriors,2013-02-02,Putra Indoor Stadium,,Kuala Lumpur, Malaysia,6376.0,Featherweight,Melvin Yeoh,Raymond Tiew,Submission (triangle choke),2.0,209.0,,Malaysian National Featherweight Championship Tournament,ONE Fighting Championship: Return of Warriors
7,ONE FC: Return of Warriors,2013-02-02,Putra Indoor Stadium,,Kuala Lumpur, Malaysia,6376.0,Lightweight,Lowen Tynanes,Vuyisile Colossa,Submission (rear-naked choke),1.0,277.0,,Main card,ONE Fighting Championship: Return of Warriors
7,ONE FC: Return of Warriors,2013-02-02,Putra Indoor Stadium,,Kuala Lumpur, Malaysia,6376.0,Featherweight,Jian Kai Chee,AJ Lias Mansor,Decision (unanimous),3.0,300.0,,Malaysian National Featherweight Championship Tournament,ONE Fighting Championship: Return of Warriors
6,ONE FC: Rise of Kings,2012-10-06,Singapore Indoor Stadium,,Kallang, Singapore,8232.0,Bantamweight,Jens Pulver,Zhao Ya Fei,Technical decision (unanimous),3.0,300.0,,Bantamweight Grand Prix Quarterfinals,ONE Fighting Championship: Rise of Kings
6,ONE FC: Rise of Kings,2012-10-06,Singapore Indoor Stadium,,Kallang, Singapore,8232.0,Lightweight,Kotetsu Boku,Zorobabel Moreira,TKO (punches),3.0,62.0,[b],Main card,ONE Fighting Championship: Rise of Kings
6,ONE FC: Rise of Kings,2012-10-06,Singapore Indoor Stadium,,Kallang, Singapore,8232.0,Bantamweight,Soo Chul Kim,Leandro Issa,TKO (strikes),2.0,15.0,[c],Main card,ONE Fighting Championship: Rise of Kings
6,ONE FC: Rise of Kings,2012-10-06,Singapore Indoor Stadium,,Kallang, Singapore,8232.0,Lightweight,Shinya Aoki,Arnaud Lepont,Technical submission (triangle choke),1.0,85.0,[a],Main card,ONE Fighting Championship: Rise of Kings
6,ONE FC: Rise of Kings,2012-10-06,Singapore Indoor Stadium,,Kallang, Singapore,8232.0,Middleweight,Melvin Manhoef,Ryo Kawamura,KO (punch),1.0,280.0,,Main card,ONE Fighting Championship: Rise of Kings
6,ONE FC: Rise of Kings,2012-10-06,Singapore Indoor Stadium,,Kallang, Singapore,8232.0,Bantamweight,Masakatsu Ueda,Min Jung Song,Decision (unanimous),3.0,300.0,,Bantamweight Grand Prix Quarterfinals,ONE Fighting Championship: Rise of Kings
6,ONE FC: Rise of Kings,2012-10-06,Singapore Indoor Stadium,,Kallang, Singapore,8232.0,Bantamweight,Kevin Belingon,Yusup Saadulaev,TKO (strikes),1.0,198.0,,Bantamweight Grand Prix Quarterfinals,ONE Fighting Championship: Rise of Kings
6,ONE FC: Rise of Kings,2012-10-06,Singapore Indoor Stadium,,Kallang, Singapore,8232.0,Flyweight,Gianni Subba,Bruce Loh,KO (soccer kick),1.0,33.0,,Preliminary Card,ONE Fighting Championship: Rise of Kings
6,ONE FC: Rise of Kings,2012-10-06,Singapore Indoor Stadium,,Kallang, Singapore,8232.0,Featherweight,Mitch Chilson,Ngabdi Mulyadi,TKO (strikes),2.0,65.0,,Preliminary Card,ONE Fighting Championship: Rise of Kings
5,ONE FC: Pride of a Nation,2012-08-31,Smart Araneta Coliseum,,Quezon City, Philippines,12523.0,Heavyweight,Rolles Gracie,Tony Bonello,Submission (rear naked choke),3.0,93.0,,Preliminary Card,ONE Fighting Championship: Pride of a Nation
5,ONE FC: Pride of a Nation,2012-08-31,Smart Araneta Coliseum,,Quezon City, Philippines,12523.0,Heavyweight,Andrei Arlovski,Tim Sylvia,No Contest (illegal soccer kick),2.0,286.0,,Main card,ONE Fighting Championship: Pride of a Nation
5,ONE FC: Pride of a Nation,2012-08-31,Smart Araneta Coliseum,,Quezon City, Philippines,12523.0,Welterweight,Phil Baroni,Rodrigo Ribeiro,TKO (soccer kicks and punches),1.0,60.0,,Preliminary Card,ONE Fighting Championship: Pride of a Nation
5,ONE FC: Pride of a Nation,2012-08-31,Smart Araneta Coliseum,,Quezon City, Philippines,12523.0,Catchweight,Gregor Gracie,Nicholas Mann,Submission (armbar),1.0,208.0,,Preliminary Card,ONE Fighting Championship: Pride of a Nation
5,ONE FC: Pride of a Nation,2012-08-31,Smart Araneta Coliseum,,Quezon City, Philippines,12523.0,Featherweight,Eric Kelly,Jens Pulver,TKO (body kick and punches),2.0,106.0,,Main card,ONE Fighting Championship: Pride of a Nation
5,ONE FC: Pride of a Nation,2012-08-31,Smart Araneta Coliseum,,Quezon City, Philippines,12523.0,Featherweight,Honorio Banario,Andrew Benibe,TKO (body kicks and punches),3.0,227.0,,Preliminary Card,ONE Fighting Championship: Pride of a Nation
5,ONE FC: Pride of a Nation,2012-08-31,Smart Araneta Coliseum,,Quezon City, Philippines,12523.0,Bantamweight,Soo Chul Kim,Kevin Belingon,Decision (unanimous),3.0,300.0,,Preliminary Card,ONE Fighting Championship: Pride of a Nation
5,ONE FC: Pride of a Nation,2012-08-31,Smart Araneta Coliseum,,Quezon City, Philippines,12523.0,Welterweight,Jung Hwan Cha,Igor Gracie,TKO (punches and elbows),3.0,63.0,,Preliminary Card,ONE Fighting Championship: Pride of a Nation
5,ONE FC: Pride of a Nation,2012-08-31,Smart Araneta Coliseum,,Quezon City, Philippines,12523.0,Featherweight,Mitch Chilson,Shannon Wiratchai,No Contest (illegal punch and kick),2.0,123.0,,Preliminary Card,ONE Fighting Championship: Pride of a Nation
5,ONE FC: Pride of a Nation,2012-08-31,Smart Araneta Coliseum,,Quezon City, Philippines,12523.0,Bantamweight,Bibiano Fernandes,Gustavo Falciroli,Decision (unanimous),3.0,300.0,,Main card,ONE Fighting Championship: Pride of a Nation
5,ONE FC: Pride of a Nation,2012-08-31,Smart Araneta Coliseum,,Quezon City, Philippines,12523.0,Lightweight,Eduard Folayang,Felipe Enomoto,Decision (unanimous),3.0,300.0,,Main card,ONE Fighting Championship: Pride of a Nation
4,ONE FC: Destiny of Warriors,2012-06-23,Stadium Negara,,Kuala Lumpur, Malaysia,6153.0,Welterweight,Adam Kayoom,Gregor Gracie,Decision (unanimous),3.0,300.0,,Main card,ONE Fighting Championship: Destiny of Warriors
4,ONE FC: Destiny of Warriors,2012-06-23,Stadium Negara,,Kuala Lumpur, Malaysia,6153.0,Cruiserweight,Renato Sobral,Tatsuya Mizuno,Submission (armbar),1.0,31.0,,Main card,ONE Fighting Championship: Destiny of Warriors
4,ONE FC: Destiny of Warriors,2012-06-23,Stadium Negara,,Kuala Lumpur, Malaysia,6153.0,Lightweight,Peter Davis,Kim Hock Quek,TKO (knees and punches),1.0,55.0,,Preliminary card,ONE Fighting Championship: Destiny of Warriors
4,ONE FC: Destiny of Warriors,2012-06-23,Stadium Negara,,Kuala Lumpur, Malaysia,6153.0,Welterweight,Marcos Escobar,Rodrigo Praxedes,Submission (D'arce choke),3.0,65.0,,Preliminary card,ONE Fighting Championship: Destiny of Warriors
4,ONE FC: Destiny of Warriors,2012-06-23,Stadium Negara,,Kuala Lumpur, Malaysia,6153.0,Lightweight,Arnaud Lepont,Brian Choi,Submission (rear naked choke),3.0,98.0,,Preliminary card,ONE Fighting Championship: Destiny of Warriors
4,ONE FC: Destiny of Warriors,2012-06-23,Stadium Negara,,Kuala Lumpur, Malaysia,6153.0,Featherweight,Mitch Chilson,AJ Lias Mansor,Submission (rear naked choke),1.0,99.0,,Preliminary card,ONE Fighting Championship: Destiny of Warriors
4,ONE FC: Destiny of Warriors,2012-06-23,Stadium Negara,,Kuala Lumpur, Malaysia,6153.0,Featherweight,Eric Kelly,Bae Young Kwon,Decision (unanimous),3.0,300.0,,Main card,ONE Fighting Championship: Destiny of Warriors
4,ONE FC: Destiny of Warriors,2012-06-23,Stadium Negara,,Kuala Lumpur, Malaysia,6153.0,Welterweight,Zorobabel Moreira,Roger Huerta,KO (soccer kick),2.0,233.0,,Main card,ONE Fighting Championship: Destiny of Warriors
4,ONE FC: Destiny of Warriors,2012-06-23,Stadium Negara,,Kuala Lumpur, Malaysia,6153.0,Bantamweight,Leandro Issa,Masakazu Imanari,Decision (unanimous),3.0,300.0,,Main card,ONE Fighting Championship: Destiny of Warriors
3,ONE FC: War of the Lions,2012-03-31,Singapore Indoor Stadium,,Kallang, Singapore,7714.0,Bantamweight,Jiang Long Yun,Yodsanan Sityodtong,Technical submission (rear naked choke),1.0,208.0,,Preliminary Card,ONE Fighting Championship: War of the Lions
3,ONE FC: War of the Lions,2012-03-31,Singapore Indoor Stadium,,Kallang, Singapore,7714.0,Lightweight,Ole Laursen,Eduard Folayang,Decision (split),3.0,300.0,,Main card,ONE Fighting Championship: War of the Lions
3,ONE FC: War of the Lions,2012-03-31,Singapore Indoor Stadium,,Kallang, Singapore,7714.0,Lightweight,Danny van Bergen,Richie Whitson,Submission (armbar),1.0,79.0,,Preliminary Card,ONE Fighting Championship: War of the Lions
3,ONE FC: War of the Lions,2012-03-31,Singapore Indoor Stadium,,Kallang, Singapore,7714.0,Lightweight,Eddie Ng,Jian Kai Chee,TKO (punches),1.0,43.0,,Main card,ONE Fighting Championship: War of the Lions
3,ONE FC: War of the Lions,2012-03-31,Singapore Indoor Stadium,,Kallang, Singapore,7714.0,Catchweight (195lb),Melvin Manhoef,Yoshiyuki Nakanishi,No contest,1.0,128.0,[a],Main card,ONE Fighting Championship: War of the Lions
3,ONE FC: War of the Lions,2012-03-31,Singapore Indoor Stadium,,Kallang, Singapore,7714.0,Women's Flyweight,Nicole Chua,Jeet Toshi,Submission (rear naked choke),1.0,127.0,,Preliminary Card,ONE Fighting Championship: War of the Lions
3,ONE FC: War of the Lions,2012-03-31,Singapore Indoor Stadium,,Kallang, Singapore,7714.0,Bantamweight,Masakazu Imanari,Kevin Belingon,Submission (reverse heel hook),1.0,78.0,,Preliminary Card,ONE Fighting Championship: War of the Lions
3,ONE FC: War of the Lions,2012-03-31,Singapore Indoor Stadium,,Kallang, Singapore,7714.0,Featherweight,Tatsuya Kawajiri,Donald Sanchez,Submission (triangle choke),1.0,207.0,,Main card,ONE Fighting Championship: War of the Lions
