weight_class,winner,loser,method,round,time,notes,fight_card,event_name,event_id
Heavyweight,Mirko Cro Cop,Anthony Perosh,TKO (doctor stoppage),2,5:00,,Main card,UFC 110: Nogueira vs. Velasquez,592c509dcacc0b31bf9380fd37fc1e02b2a06407e69431d45993cff0db9bb032
Light Heavyweight,Krzysztof Soszynski,Stephan Bonnar,TKO (doctor stoppage),3,1:04,,Preliminary card,UFC 110: Nogueira vs. Velasquez,592c509dcacc0b31bf9380fd37fc1e02b2a06407e69431d45993cff0db9bb032
Welterweight,Chris Lytle,Brian Foster,Submission (kneebar),1,1:41,,Preliminary card,UFC 110: Nogueira vs. Velasquez,592c509dcacc0b31bf9380fd37fc1e02b2a06407e69431d45993cff0db9bb032
Middleweight,C.B. Dollaway,Goran Reljic,"Decision (unanimous) (29–28, 29–28, 29–28)",3,5:00,,Preliminary card,UFC 110: Nogueira vs. Velasquez,592c509dcacc0b31bf9380fd37fc1e02b2a06407e69431d45993cff0db9bb032
Light Heavyweight,James Te Huna,Igor Pokrajac,TKO (punches),3,3:26,,Preliminary card,UFC 110: Nogueira vs. Velasquez,592c509dcacc0b31bf9380fd37fc1e02b2a06407e69431d45993cff0db9bb032
Light Heavyweight,Jon Jones,Brandon Vera,TKO (elbow and punches),1,3:19,[a],Main card,UFC Live: Vera vs. Jones,d440dc0e0f6283c1d1422164b4e28abe6d401aae751eb1d720cb05b526bc3700
Heavyweight,Junior dos Santos,Gabriel Gonzaga,KO (punches),1,3:53,,Main card,UFC Live: Vera vs. Jones,d440dc0e0f6283c1d1422164b4e28abe6d401aae751eb1d720cb05b526bc3700
Heavyweight,Cheick Kongo,Paul Buentello,TKO (submission to strikes),3,1:16,,Main card,UFC Live: Vera vs. Jones,d440dc0e0f6283c1d1422164b4e28abe6d401aae751eb1d720cb05b526bc3700
Middleweight,Alessio Sakara,James Irvin,TKO (punches),1,3:01,,Main card,UFC Live: Vera vs. Jones,d440dc0e0f6283c1d1422164b4e28abe6d401aae751eb1d720cb05b526bc3700
Lightweight,Clay Guida,Shannon Gugerty,Submission (arm-triangle choke),2,3:40,[b],Preliminary card,UFC Live: Vera vs. Jones,d440dc0e0f6283c1d1422164b4e28abe6d401aae751eb1d720cb05b526bc3700
Light Heavyweight,Vladimir Matyushenko,Eliot Marshall,"Decision (split) (30–27, 28–29, 30–27)",3,5:00,,Preliminary card,UFC Live: Vera vs. Jones,d440dc0e0f6283c1d1422164b4e28abe6d401aae751eb1d720cb05b526bc3700
Lightweight,Darren Elkins,Duane Ludwig,TKO (ankle injury),1,0:44,,Preliminary card,UFC Live: Vera vs. Jones,d440dc0e0f6283c1d1422164b4e28abe6d401aae751eb1d720cb05b526bc3700
Welterweight,John Howard,Daniel Roberts,KO (punch),1,2:01,[c],Preliminary card,UFC Live: Vera vs. Jones,d440dc0e0f6283c1d1422164b4e28abe6d401aae751eb1d720cb05b526bc3700
Heavyweight,Brendan Schaub,Chase Gormley,TKO (punches),1,0:47,,Preliminary card,UFC Live: Vera vs. Jones,d440dc0e0f6283c1d1422164b4e28abe6d401aae751eb1d720cb05b526bc3700
Welterweight,Mike Pierce,Julio Paulino,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Preliminary card,UFC Live: Vera vs. Jones,d440dc0e0f6283c1d1422164b4e28abe6d401aae751eb1d720cb05b526bc3700
Light Heavyweight,Jason Brilz,Eric Schafer,"Decision (unanimous) (29–28, 29–28, 29–28)",3,5:00,,Preliminary card,UFC Live: Vera vs. Jones,d440dc0e0f6283c1d1422164b4e28abe6d401aae751eb1d720cb05b526bc3700
Light Heavyweight,Randy Couture,Mark Coleman,Technical Submission (rear-naked choke),2,1:09,,Main card,UFC 109: Relentless,353b9b6d0e37588cb033d352ef798e3d11cdaa55680bfac901b3c0c5ccd7f402
Middleweight,Chael Sonnen,Nate Marquardt,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Main card,UFC 109: Relentless,353b9b6d0e37588cb033d352ef798e3d11cdaa55680bfac901b3c0c5ccd7f402
Welterweight,Paulo Thiago,Mike Swick,Technical Submission (D'Arce choke),2,1:54,,Main card,UFC 109: Relentless,353b9b6d0e37588cb033d352ef798e3d11cdaa55680bfac901b3c0c5ccd7f402
Middleweight,Demian Maia,Dan Miller,"Decision (unanimous) (30–27, 29–28, 29–28)",3,5:00,,Main card,UFC 109: Relentless,353b9b6d0e37588cb033d352ef798e3d11cdaa55680bfac901b3c0c5ccd7f402
Welterweight,Matt Serra,Frank Trigg,TKO (punches),1,2:23,,Main card,UFC 109: Relentless,353b9b6d0e37588cb033d352ef798e3d11cdaa55680bfac901b3c0c5ccd7f402
Lightweight,Mac Danzig,Justin Buchholz,"Decision (unanimous) (29–28, 29–28, 29–28)",3,5:00,,Televised (Spike TV),UFC 109: Relentless,353b9b6d0e37588cb033d352ef798e3d11cdaa55680bfac901b3c0c5ccd7f402
Lightweight,Melvin Guillard,Ronys Torres,"Decision (unanimous) (29–28, 29–28, 29–28)",3,5:00,,Televised (Spike TV),UFC 109: Relentless,353b9b6d0e37588cb033d352ef798e3d11cdaa55680bfac901b3c0c5ccd7f402
Lightweight,Rob Emerson,Phillipe Nover,"Decision (unanimous) (29–28, 29–28, 29–28)",3,5:00,,Televised (Spike TV),UFC 109: Relentless,353b9b6d0e37588cb033d352ef798e3d11cdaa55680bfac901b3c0c5ccd7f402
Light Heavyweight,Phil Davis,Brian Stann,"Decision (unanimous) (30–27, 30–26, 30–26)",3,5:00,,Televised (Spike TV),UFC 109: Relentless,353b9b6d0e37588cb033d352ef798e3d11cdaa55680bfac901b3c0c5ccd7f402
Heavyweight,Chris Tuchscherer,Tim Hague,"Decision (majority) (29–28, 29–28, 28–28)",3,5:00,,Preliminary card,UFC 109: Relentless,353b9b6d0e37588cb033d352ef798e3d11cdaa55680bfac901b3c0c5ccd7f402
Heavyweight,Joey Beltran,Rolles Gracie Jr.,TKO (punches),2,1:31,,Preliminary card,UFC 109: Relentless,353b9b6d0e37588cb033d352ef798e3d11cdaa55680bfac901b3c0c5ccd7f402
Light Heavyweight,Rashad Evans,Thiago Silva,"Decision (unanimous) (29–28, 29–28, 29–28)",3,5:00,,Main card,UFC 108: Evans vs. Silva,45a11c2213da1ff960233efb99898d0e69d3abdff588c2b6972d42ac310b77ff
Catchweight (172 lb),Paul Daley,Dustin Hazelett,KO (punches),1,2:24,,Main card,UFC 108: Evans vs. Silva,45a11c2213da1ff960233efb99898d0e69d3abdff588c2b6972d42ac310b77ff
Lightweight,Sam Stout,Joe Lauzon,"Decision (unanimous) (30–26, 30–27, 30–27)",3,5:00,,Main card,UFC 108: Evans vs. Silva,45a11c2213da1ff960233efb99898d0e69d3abdff588c2b6972d42ac310b77ff
Lightweight,Jim Miller,Duane Ludwig,Submission (armbar),1,2:31,,Main card,UFC 108: Evans vs. Silva,45a11c2213da1ff960233efb99898d0e69d3abdff588c2b6972d42ac310b77ff
Heavyweight,Junior dos Santos,Gilbert Yvel,TKO (punches),1,2:07,,Main card,UFC 108: Evans vs. Silva,45a11c2213da1ff960233efb99898d0e69d3abdff588c2b6972d42ac310b77ff
Welterweight,Martin Kampmann,Jacob Volkmann,Submission (ninja choke),1,4:03,[a],Televised (Spike TV),UFC 108: Evans vs. Silva,45a11c2213da1ff960233efb99898d0e69d3abdff588c2b6972d42ac310b77ff
Lightweight,Cole Miller,Dan Lauzon,Submission (reverse triangle and kimura),1,3:05,[b],Televised (Spike TV),UFC 108: Evans vs. Silva,45a11c2213da1ff960233efb99898d0e69d3abdff588c2b6972d42ac310b77ff
Middleweight,Mark Muñoz,Ryan Jensen,TKO (Submission to punches),1,2:30,[c],Preliminary card,UFC 108: Evans vs. Silva,45a11c2213da1ff960233efb99898d0e69d3abdff588c2b6972d42ac310b77ff
Welterweight,Jake Ellenberger,Mike Pyle,TKO (punches),2,0:22,[d],Preliminary card,UFC 108: Evans vs. Silva,45a11c2213da1ff960233efb99898d0e69d3abdff588c2b6972d42ac310b77ff
Lightweight,Rafaello Oliveira,John Gunderson,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Preliminary card,UFC 108: Evans vs. Silva,45a11c2213da1ff960233efb99898d0e69d3abdff588c2b6972d42ac310b77ff
Lightweight,Gray Maynard,Nate Diaz,"Decision (split) (28–29, 30–27, 29–28)",3,5:00,,Main card,UFC Fight Night: Maynard vs. Diaz,d1a799544af34717c28993c689864e2fddf10df11a3641503e9d20e06a8d78cc
Lightweight,Evan Dunham,Efrain Escudero,Submission (armbar),3,1:59,,Main card,UFC Fight Night: Maynard vs. Diaz,d1a799544af34717c28993c689864e2fddf10df11a3641503e9d20e06a8d78cc
Middleweight,Aaron Simpson,Tom Lawlor,"Decision (split) (28–29, 29–28, 29–28)",3,5:00,,Main card,UFC Fight Night: Maynard vs. Diaz,d1a799544af34717c28993c689864e2fddf10df11a3641503e9d20e06a8d78cc
Welterweight,Amir Sadollah,Brad Blackburn,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Main card,UFC Fight Night: Maynard vs. Diaz,d1a799544af34717c28993c689864e2fddf10df11a3641503e9d20e06a8d78cc
Middleweight,Chris Leben,Jay Silva,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Preliminary card,UFC Fight Night: Maynard vs. Diaz,d1a799544af34717c28993c689864e2fddf10df11a3641503e9d20e06a8d78cc
Welterweight,Rick Story,Jesse Lennox,"Decision (split) (30–27, 30–27, 28–29)",3,5:00,[a],Preliminary card,UFC Fight Night: Maynard vs. Diaz,d1a799544af34717c28993c689864e2fddf10df11a3641503e9d20e06a8d78cc
Lightweight,Thiago Tavares,Nik Lentz,"Draw (majority) (28–28, 28–28, 27–29)",3,5:00,[b],Preliminary card,UFC Fight Night: Maynard vs. Diaz,d1a799544af34717c28993c689864e2fddf10df11a3641503e9d20e06a8d78cc
Welterweight,Rory MacDonald,Mike Guymon,Submission (armbar),1,4:27,,Preliminary card,UFC Fight Night: Maynard vs. Diaz,d1a799544af34717c28993c689864e2fddf10df11a3641503e9d20e06a8d78cc
Lightweight,Rafael dos Anjos,Kyle Bradley,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Preliminary card,UFC Fight Night: Maynard vs. Diaz,d1a799544af34717c28993c689864e2fddf10df11a3641503e9d20e06a8d78cc
Middleweight,Gerald Harris,John Salter,TKO (punches),3,3:24,,Preliminary card,UFC Fight Night: Maynard vs. Diaz,d1a799544af34717c28993c689864e2fddf10df11a3641503e9d20e06a8d78cc
Middleweight,Nick Catone,Jesse Forbes,"Decision (split) (29–28, 29–28, 28–29)",3,5:00,,Preliminary card,UFC Fight Night: Maynard vs. Diaz,d1a799544af34717c28993c689864e2fddf10df11a3641503e9d20e06a8d78cc
Heavyweight,Roy Nelson,Brendan Schaub,KO (punch),1,3:45,,Main card,The Ultimate Fighter: Heavyweights Finale,4b7ab474cda21c1dfc8b2886623e219f9fee3aabba3691b4a3735f3c667f4f57
Light Heavyweight,Matt Hamill,Jon Jones,DQ (illegal downwards elbows),1,4:14,,Main card,The Ultimate Fighter: Heavyweights Finale,4b7ab474cda21c1dfc8b2886623e219f9fee3aabba3691b4a3735f3c667f4f57
Catchweight (215 lb),Kimbo Slice,Houston Alexander,"Decision (unanimous) (29–28, 29–28, 30–27)",3,5:00,,Main card,The Ultimate Fighter: Heavyweights Finale,4b7ab474cda21c1dfc8b2886623e219f9fee3aabba3691b4a3735f3c667f4f57
Lightweight,Frankie Edgar,Matt Veach,Submission (rear-naked choke),2,2:22,,Main card,The Ultimate Fighter: Heavyweights Finale,4b7ab474cda21c1dfc8b2886623e219f9fee3aabba3691b4a3735f3c667f4f57
Heavyweight,Matt Mitrione,Marcus Jones,KO (punch),2,0:10,,Main card,The Ultimate Fighter: Heavyweights Finale,4b7ab474cda21c1dfc8b2886623e219f9fee3aabba3691b4a3735f3c667f4f57
Heavyweight,James McSweeney,Darrill Schoonover,TKO (punches),3,3:20,[a],Preliminary card,The Ultimate Fighter: Heavyweights Finale,4b7ab474cda21c1dfc8b2886623e219f9fee3aabba3691b4a3735f3c667f4f57
Heavyweight,Jon Madsen,Justin Wren,"Decision (split) (30–27, 28–29, 29–28)",3,5:00,,Preliminary card,The Ultimate Fighter: Heavyweights Finale,4b7ab474cda21c1dfc8b2886623e219f9fee3aabba3691b4a3735f3c667f4f57
Light Heavyweight,Brian Stann,Rodney Wallace,"Decision (unanimous) (30–27, 29–28, 29–28)",3,5:00,,Preliminary card,The Ultimate Fighter: Heavyweights Finale,4b7ab474cda21c1dfc8b2886623e219f9fee3aabba3691b4a3735f3c667f4f57
Welterweight,John Howard,Dennis Hallman,KO (punches),3,4:55,[b],Preliminary card,The Ultimate Fighter: Heavyweights Finale,4b7ab474cda21c1dfc8b2886623e219f9fee3aabba3691b4a3735f3c667f4f57
Lightweight,Mark Bocek,Joe Brammer,Submission (rear-naked choke),1,3:36,,Preliminary card,The Ultimate Fighter: Heavyweights Finale,4b7ab474cda21c1dfc8b2886623e219f9fee3aabba3691b4a3735f3c667f4f57
Lightweight,B.J. Penn (c),Diego Sanchez,TKO (doctor stoppage),5,2:37,[a],Main card,UFC 107: Penn vs. Sanchez,67e3030396e6a78713e98cf62749c37e98968aae6c8b58018f798941f88be062
Heavyweight,Frank Mir,Cheick Kongo,Technical Submission (guillotine choke),1,1:12,,Main card,UFC 107: Penn vs. Sanchez,67e3030396e6a78713e98cf62749c37e98968aae6c8b58018f798941f88be062
Welterweight,Jon Fitch,Mike Pierce,"Decision (unanimous) (29–28, 29–28, 29–28)",3,5:00,,Main card,UFC 107: Penn vs. Sanchez,67e3030396e6a78713e98cf62749c37e98968aae6c8b58018f798941f88be062
Lightweight,Kenny Florian,Clay Guida,Submission (rear-naked choke),2,2:19,,Main card,UFC 107: Penn vs. Sanchez,67e3030396e6a78713e98cf62749c37e98968aae6c8b58018f798941f88be062
Heavyweight,Stefan Struve,Paul Buentello,"Decision (majority) (29–28, 29–28, 28–28)",3,5:00,,Main card,UFC 107: Penn vs. Sanchez,67e3030396e6a78713e98cf62749c37e98968aae6c8b58018f798941f88be062
Catchweight (195 lb),Alan Belcher,Wilson Gouveia,TKO (punches),1,3:03,,Preliminary card,UFC 107: Penn vs. Sanchez,67e3030396e6a78713e98cf62749c37e98968aae6c8b58018f798941f88be062
Lightweight,Matt Wiman,Shane Nelson,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Preliminary card,UFC 107: Penn vs. Sanchez,67e3030396e6a78713e98cf62749c37e98968aae6c8b58018f798941f88be062
Welterweight,Johny Hendricks,Ricardo Funch,"Decision (unanimous) (30–27, 30–27, 30–25)",3,5:00,,Preliminary card,UFC 107: Penn vs. Sanchez,67e3030396e6a78713e98cf62749c37e98968aae6c8b58018f798941f88be062
Middleweight,Rousimar Palhares,Lucio Linhares,Submission (heel hook),2,3:21,,Preliminary card,UFC 107: Penn vs. Sanchez,67e3030396e6a78713e98cf62749c37e98968aae6c8b58018f798941f88be062
Welterweight,DaMarques Johnson,Edgar Garcia,Submission (triangle choke),1,4:03,,Preliminary card,UFC 107: Penn vs. Sanchez,67e3030396e6a78713e98cf62749c37e98968aae6c8b58018f798941f88be062
Welterweight,T. J. Grant,Kevin Burns,TKO (punches),1,4:57,,Preliminary card,UFC 107: Penn vs. Sanchez,67e3030396e6a78713e98cf62749c37e98968aae6c8b58018f798941f88be062
Light Heavyweight,Forrest Griffin,Tito Ortiz,"Decision (split) (28–29, 30–27, 29–28)",3,5:00,,Main card,UFC 106: Ortiz vs. Griffin 2,047bc169c0ec0bb1010e3fe3467a96efdfb488d44b4de52a186827c5639ec188
Welterweight,Josh Koscheck,Anthony Johnson,Submission (rear-naked choke),2,4:47,,Main card,UFC 106: Ortiz vs. Griffin 2,047bc169c0ec0bb1010e3fe3467a96efdfb488d44b4de52a186827c5639ec188
Welterweight,Paulo Thiago,Jacob Volkmann,"Decision (unanimous) (29–28, 30–27, 30–27)",3,5:00,,Main card,UFC 106: Ortiz vs. Griffin 2,047bc169c0ec0bb1010e3fe3467a96efdfb488d44b4de52a186827c5639ec188
Light Heavyweight,Antônio Rogério Nogueira,Luiz Cané,TKO (punches),1,1:56,,Main card,UFC 106: Ortiz vs. Griffin 2,047bc169c0ec0bb1010e3fe3467a96efdfb488d44b4de52a186827c5639ec188
Welterweight,Amir Sadollah,Phil Baroni,"Decision (unanimous) (30–27, 30–27, 29–28)",3,5:00,,Main card,UFC 106: Ortiz vs. Griffin 2,047bc169c0ec0bb1010e3fe3467a96efdfb488d44b4de52a186827c5639ec188
Welterweight,Ben Saunders,Marcus Davis,KO (knees),1,3:24,,Preliminary card (Spike TV),UFC 106: Ortiz vs. Griffin 2,047bc169c0ec0bb1010e3fe3467a96efdfb488d44b4de52a186827c5639ec188
Middleweight,Kendall Grove,Jake Rosholt,Submission (triangle choke),1,3:59,,Preliminary card (Spike TV),UFC 106: Ortiz vs. Griffin 2,047bc169c0ec0bb1010e3fe3467a96efdfb488d44b4de52a186827c5639ec188
Welterweight,Brian Foster,Brock Larson,TKO (punches),2,3:25,[a],Preliminary card,UFC 106: Ortiz vs. Griffin 2,047bc169c0ec0bb1010e3fe3467a96efdfb488d44b4de52a186827c5639ec188
Lightweight,Caol Uno,Fabricio Camoes,"Draw (majority) (29–27, 28–28, 28–28)",3,5:00,[b],Preliminary card,UFC 106: Ortiz vs. Griffin 2,047bc169c0ec0bb1010e3fe3467a96efdfb488d44b4de52a186827c5639ec188
Lightweight,George Sotiropoulos,Jason Dent,Submission (armbar),2,4:36,,Preliminary card,UFC 106: Ortiz vs. Griffin 2,047bc169c0ec0bb1010e3fe3467a96efdfb488d44b4de52a186827c5639ec188
Light Heavyweight,Lyoto Machida (c),Maurício Rua,"Decision (unanimous) (48–47, 48–47, 48–47)",5,5:00,[a],Main card,UFC 104: Machida vs. Shogun,6b74d68fc33489c4eb0316add07f907bcf610a4186d062a73f8d5b410e3ed6e4
Heavyweight,Cain Velasquez,Ben Rothwell,TKO (punches),2,0:58,,Main card,UFC 104: Machida vs. Shogun,6b74d68fc33489c4eb0316add07f907bcf610a4186d062a73f8d5b410e3ed6e4
Catchweight (157 lb),Gleison Tibau,Josh Neer,"Decision (unanimous) (30–27, 30-27, 29–28)",3,5:00,,Main card,UFC 104: Machida vs. Shogun,6b74d68fc33489c4eb0316add07f907bcf610a4186d062a73f8d5b410e3ed6e4
Lightweight,Joe Stevenson,Spencer Fisher,TKO (punches),2,4:03,,Main card,UFC 104: Machida vs. Shogun,6b74d68fc33489c4eb0316add07f907bcf610a4186d062a73f8d5b410e3ed6e4
Catchweight (176 lb),Anthony Johnson,Yoshiyuki Yoshida,KO (punch),1,0:41,,Main card,UFC 104: Machida vs. Shogun,6b74d68fc33489c4eb0316add07f907bcf610a4186d062a73f8d5b410e3ed6e4
Light Heavyweight,Ryan Bader,Eric Schafer,"Decision (unanimous) (30–27, 29–26, 30–27)",3,5:00,,Preliminary card (Spike TV),UFC 104: Machida vs. Shogun,6b74d68fc33489c4eb0316add07f907bcf610a4186d062a73f8d5b410e3ed6e4
Heavyweight,Pat Barry,Antoni Hardonk,TKO (punches),2,2:30,,Preliminary card (Spike TV),UFC 104: Machida vs. Shogun,6b74d68fc33489c4eb0316add07f907bcf610a4186d062a73f8d5b410e3ed6e4
Middleweight,Chael Sonnen,Yushin Okami,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Preliminary card,UFC 104: Machida vs. Shogun,6b74d68fc33489c4eb0316add07f907bcf610a4186d062a73f8d5b410e3ed6e4
Middleweight,Jorge Rivera,Rob Kimmons,TKO (punches),3,1:53,,Preliminary card,UFC 104: Machida vs. Shogun,6b74d68fc33489c4eb0316add07f907bcf610a4186d062a73f8d5b410e3ed6e4
Light Heavyweight,Kyle Kingsbury,Razak Al-Hassan,"Decision (split) (28–29, 29–28, 29–28)",3,5:00,,Preliminary card,UFC 104: Machida vs. Shogun,6b74d68fc33489c4eb0316add07f907bcf610a4186d062a73f8d5b410e3ed6e4
Heavyweight,Stefan Struve,Chase Gormley,Submission (triangle choke),1,4:04,,Preliminary card,UFC 104: Machida vs. Shogun,6b74d68fc33489c4eb0316add07f907bcf610a4186d062a73f8d5b410e3ed6e4
Middleweight,Anderson Silva (c),Chael Sonnen,Submission (triangle armbar),5,3:10,[a],Main card,UFC 117: Silva vs. Sonnen,46b0d4bae3de7c34e806ccfb72f0e3774c3234f2426b70adaa45f3fa06d9fb40
Catchweight (171.5 lb),Jon Fitch,Thiago Alves,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Main card,UFC 117: Silva vs. Sonnen,46b0d4bae3de7c34e806ccfb72f0e3774c3234f2426b70adaa45f3fa06d9fb40
Lightweight,Clay Guida,Rafael dos Anjos,TKO (jaw injury),3,1:51,,Main card,UFC 117: Silva vs. Sonnen,46b0d4bae3de7c34e806ccfb72f0e3774c3234f2426b70adaa45f3fa06d9fb40
Welterweight,Matt Hughes,Ricardo Almeida,Technical Submission (Anaconda choke),1,3:15,,Main card,UFC 117: Silva vs. Sonnen,46b0d4bae3de7c34e806ccfb72f0e3774c3234f2426b70adaa45f3fa06d9fb40
Heavyweight,Junior dos Santos,Roy Nelson,"Decision (unanimous) (30–26, 30–27, 30–27)",3,5:00,,Main card,UFC 117: Silva vs. Sonnen,46b0d4bae3de7c34e806ccfb72f0e3774c3234f2426b70adaa45f3fa06d9fb40
Weight class,,,Method,Round,Time,Notes,Preliminary card,UFC 117: Silva vs. Sonnen,46b0d4bae3de7c34e806ccfb72f0e3774c3234f2426b70adaa45f3fa06d9fb40
Welterweight,Rick Story,Dustin Hazelett,TKO (punches),2,1:15,,Preliminary card,UFC 117: Silva vs. Sonnen,46b0d4bae3de7c34e806ccfb72f0e3774c3234f2426b70adaa45f3fa06d9fb40
Light Heavyweight,Phil Davis,Rodney Wallace,"Decision (unanimous) (30–26, 30–27, 30–27)",3,5:00,,Preliminary card,UFC 117: Silva vs. Sonnen,46b0d4bae3de7c34e806ccfb72f0e3774c3234f2426b70adaa45f3fa06d9fb40
Welterweight,Johny Hendricks,Charlie Brenneman,TKO (punches),2,0:40,,Preliminary card,UFC 117: Silva vs. Sonnen,46b0d4bae3de7c34e806ccfb72f0e3774c3234f2426b70adaa45f3fa06d9fb40
Light Heavyweight,Tim Boetsch,Todd Brown,"Decision (unanimous) (29–28, 29–28, 29–28)",3,5:00,,Preliminary card,UFC 117: Silva vs. Sonnen,46b0d4bae3de7c34e806ccfb72f0e3774c3234f2426b70adaa45f3fa06d9fb40
Heavyweight,Stefan Struve,Christian Morecraft,KO (punches),2,0:22,,Preliminary card,UFC 117: Silva vs. Sonnen,46b0d4bae3de7c34e806ccfb72f0e3774c3234f2426b70adaa45f3fa06d9fb40
Welterweight,Dennis Hallman,Ben Saunders,"Decision (unanimous) (29–28, 30–27, 29–28)",3,5:00,,Preliminary card,UFC 117: Silva vs. Sonnen,46b0d4bae3de7c34e806ccfb72f0e3774c3234f2426b70adaa45f3fa06d9fb40
Lightweight,Nate Diaz,Melvin Guillard,Submission (guillotine choke),2,2:13,,Main card,UFC Fight Night: Diaz vs. Guillard,7d2de2d8c0dce70173d87d71e5054a14a52c718ee72080911d909b1ea9b9fd3a
Lightweight,Gray Maynard,Roger Huerta,"Decision (split) (28–29, 30–27, 30–27)",3,5:00,,Main card,UFC Fight Night: Diaz vs. Guillard,7d2de2d8c0dce70173d87d71e5054a14a52c718ee72080911d909b1ea9b9fd3a
Welterweight,Carlos Condit,Jake Ellenberger,"Decision (split) (29–28, 28–29, 29–28)",3,5:00,,Main card,UFC Fight Night: Diaz vs. Guillard,7d2de2d8c0dce70173d87d71e5054a14a52c718ee72080911d909b1ea9b9fd3a
Middleweight,Nate Quarry,Tim Credeur,"Decision (unanimous) (29–28, 29–27, 29–28)",3,5:00,,Main card,UFC Fight Night: Diaz vs. Guillard,7d2de2d8c0dce70173d87d71e5054a14a52c718ee72080911d909b1ea9b9fd3a
Light Heavyweight,Brian Stann,Steve Cantwell,"Decision (unanimous) (30–27, 30–27, 29–28)",3,5:00,,Preliminary card,UFC Fight Night: Diaz vs. Guillard,7d2de2d8c0dce70173d87d71e5054a14a52c718ee72080911d909b1ea9b9fd3a
Welterweight,Mike Pyle,Chris Wilson,Submission (guillotine choke),3,2:15,,Preliminary card,UFC Fight Night: Diaz vs. Guillard,7d2de2d8c0dce70173d87d71e5054a14a52c718ee72080911d909b1ea9b9fd3a
Middleweight,C.B. Dollaway,Jay Silva,"Decision (unanimous) (29–28, 29–28, 29–28)",3,5:00,,Preliminary card,UFC Fight Night: Diaz vs. Guillard,7d2de2d8c0dce70173d87d71e5054a14a52c718ee72080911d909b1ea9b9fd3a
Lightweight,Jeremy Stephens,Justin Buchholz,TKO (doctor stoppage),1,3:23,,Preliminary card,UFC Fight Night: Diaz vs. Guillard,7d2de2d8c0dce70173d87d71e5054a14a52c718ee72080911d909b1ea9b9fd3a
Welterweight,Mike Pierce,Brock Larson,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00,,Preliminary card,UFC Fight Night: Diaz vs. Guillard,7d2de2d8c0dce70173d87d71e5054a14a52c718ee72080911d909b1ea9b9fd3a
Middleweight,Ryan Jensen,Steve Steinbeiss,Technical Submission (guillotine choke),1,3:56,,Preliminary card,UFC Fight Night: Diaz vs. Guillard,7d2de2d8c0dce70173d87d71e5054a14a52c718ee72080911d909b1ea9b9fd3a
